Row,S118,S121,S126,S127,S137,S141,S143,S146,S153,S155,S158,S187,S193,S194,S195,S198,S205,S224,S225,S231,S235,S244,S248,S258,S263,S264,S268,S269,S286,S288,S297,S334,S344,S353,S365,S370,S378,S380,S381,S389,S398,S421,S422,S424,S434,S436,S439,S446,S451,S456,S458,S462,S463,S468,S470,S475,S476,S478,S479,S483,S484,S495,S497,S517,S524,S526,S529,S53,S530,S536,S543,S550,S551,S552,S561,S563,S577,S58,S584,S587,S589,S59,S591,S598,S602,S604,S614,S617,S618,S628,S643,S655,S77,S80,S88,S92
S264,0.00465837996477536,0.0109944565129409,0.0100436626430902,0.0154714058226877,0.00691158610529041,0.00404836902045164,0.0135733032249692,0.00547513412841339,0.00698797996990845,0.00574239321120852,0.0200624802708354,0.00617710054663217,0.0124898363228927,0.00427027870729844,0.0101774512626753,0.0128759730443037,0.00373070060887445,0.0149538738646028,0.0116530700110365,0.00566608999701865,0.0043280627121422,0.00789771862738253,0.00696413084538511,0.00449655817738116,0.00739086354614223,0.690119421850231,0.0319006140718731,0.00319388246630921,0.00547956905778733,0.00354522286443732,0.0121709367880292,0.0230570660608812,0.0054124360783799,0.0109051314155599,0.00673433650058569,0.00319047715376729,0.00838561724797437,0.0111202830494113,0.0111772396750084,0.00513695721435242,0.00278681081225733,0.00901342965861831,0.00975748467320502,0.00513783477075593,0.00382668580011547,0.00505800764592309,0.00296357641878167,0.0050915013434991,0.0037607754081499,0.00589302047021207,0.0141925729363469,0.00648303204647299,0.0216770178043897,0.00599448075219286,0.0201930089344154,0.0198823969022025,0.00441904679979181,0.00597482363081979,0.00534393948588963,0.00576018294155508,0.00449802949936166,0.00296680619051045,0.005860694817722,0.0156181119208448,0.0095026468793533,0.0046712040422049,0.0111523998525858,0.0066211102209271,0.0106847398329926,0.0138239307588157,0.00533493063746232,0.00253667420441768,0.00402006820196716,0.0180669930227606,0.00230170022223409,0.00807576157036658,0.0051216356433827,0.00403839578820657,0.0052321926983335,0.0111940297853517,0.00423386329040651,0.00697405828385825,0.00709704124515946,0.034870015281327,0.00866059793025596,0.00197964678454814,0.00544062226915751,0.0167660011910433,0.0221350016198655,0.00646713586618284,0.0120757487730753,0.0165952571955252,0.0103036310001257,0.0137855971484389,0.00809344430629198,0.00461856119556025
S268,0.00407314195403557,0.00531495653343783,0.00313238646661621,0.00584169271773168,0.00287587949130335,0.00399244589696787,0.0166221847228855,0.00615081436510305,0.00842824909850618,0.0086766309146275,0.0114932043448003,0.00521448669154926,0.00390196247444736,0.00266580407031154,0.0228962860107791,0.0322105138239643,0.00697584380229707,0.00581299405817696,0.010321252925454,0.00452502366280192,0.00558833935300239,0.0149270699824237,0.00682594433508797,0.0066192121350771,0.00434623302224533,0.0319006140718731,0.703795019134781,0.00568861133632946,0.00608073294568092,0.00678333558389929,0.0180621490900353,0.0419099862076897,0.00380941418743225,0.0172763317524682,0.00335954074864284,0.00373944472024135,0.0057185523455798,0.00679962651512177,0.00485789048746618,0.0145195067209086,0.00459510862817632,0.00841561072881699,0.0138526101215222,0.00421719669353169,0.00338274005840825,0.00293932956273564,0.00683410749605931,0.00711423263045342,0.00510496937964345,0.00443905410756248,0.00656524811505167,0.00375225145297391,0.0176127166968979,0.00754378936200702,0.0132988435490111,0.0142680256104192,0.00485133184381663,0.0137144053091613,0.00565921779576173,0.0128305848508734,0.00442856431323047,0.0030447594646216,0.00540785730241328,0.0189474841607839,0.00867846075550724,0.00517440172560236,0.0158921277901698,0.00552184451593109,0.00832122607198447,0.012430873137951,0.0049888897119152,0.00362995367511943,0.00746818766770152,0.00964526637062717,0.00340590826484168,0.00622835060105706,0.0045665719532869,0.00334902553607603,0.0042819503317609,0.00391253208205849,0.00763620539271253,0.00357810333436729,0.00623536276082427,0.0143676521183386,0.00481853275777343,0.00282211323131191,0.0144973781292815,0.0109308506587591,0.0237675718152642,0.00557413194073495,0.00438802213619245,0.02162880477305,0.00492275119885182,0.00812665477936331,0.00455189490202363,0.00488672718213206
S269,0.00709526986492198,0.0026188479480644,0.0029511293653193,0.00191340489153265,0.00227185314049588,0.00813797855601787,0.00377111996758592,0.00353885226740625,0.00312679019277283,0.00213375246364991,0.00750299339194963,0.00218144700758407,0.00135024071687836,0.00262994296183543,0.0383936520379956,0.00304000391030959,0.0425865955953303,0.00189133523102705,0.00252739296044274,0.00254194319075892,0.0167367196968509,0.0157864866615867,0.00244701367016225,0.0204221029477943,0.00455245610948464,0.00319388246630921,0.00568861133632946,0.724969881047362,0.00374682901823581,0.0247434827797935,0.00362890228434021,0.0127405387221666,0.0258793773653408,0.0038872255996492,0.00198310767501616,0.0236878725209669,0.00179531596301915,0.00237649964744403,0.00148826996340094,0.0318411103440286,0.0476008358368197,0.00418732124523762,0.00394318885003911,0.00467842650590506,0.00911636803554057,0.0146529593173255,0.0164811031409426,0.0135726971091674,0.00839545372771928,0.00208653488665627,0.00184690499324842,0.00181624490110105,0.00368167645537554,0.00219924035633527,0.00256490510480613,0.00421919684317296,0.00317425916530393,0.00281336224423684,0.00180529341736082,0.0149597820168312,0.00424787257733134,0.00261118945471769,0.00227028660474316,0.00280612447307307,0.00468632408728189,0.00235365731218121,0.0041352591081056,0.0130331658320598,0.00148841418460951,0.00655461015128348,0.00273088431130327,0.0195834729421474,0.0344164240257982,0.00255429228743964,0.0378862578949452,0.00482468137536083,0.00386815167958463,0.00402361495183273,0.00367432226378944,0.00166327403580551,0.0260213102645857,0.00236648002634861,0.00473622681067441,0.00193412008083061,0.00362089852350555,0.0363868225934051,0.0207084570490257,0.00264334160218443,0.00534505902073658,0.00365013487744973,0.00141312539287777,0.00398815536898296,0.00230375450185854,0.00256410159826213,0.00177803042668087,0.00701029237745362
S286,0.00694298576420272,0.0181536277741335,0.00465199120208444,0.00659595066611633,0.00442748762400785,0.00737497160283364,0.00472191161812073,0.00589995095052165,0.00753828267121308,0.0089193621335181,0.00397978188387751,0.00827437500962545,0.00496361547694639,0.00690684765047426,0.0047463091962512,0.00716217211508004,0.00241490774349397,0.00477911701642461,0.00970371071506916,0.00580987943676935,0.00432477477332073,0.00448027752478839,0.00604547732574408,0.0031617875625302,0.00302611417968785,0.00547956905778733,0.00608073294568092,0.00374682901823581,0.756652980524541,0.00376351734688567,0.0662020840202517,0.00481615975673019,0.00219715543096968,0.00433675283946207,0.00452074780432368,0.00401124413131963,0.00423871048345982,0.00371985030936524,0.00420623547666307,0.00503759434851874,0.00380160861565155,0.00416099995265307,0.00620332103849586,0.00288167817223022,0.00267954745160471,0.00637264857734615,0.00247113343081541,0.00426327019860275,0.004224771696595,0.0087651938996035,0.00887847748072399,0.00701374708341762,0.00675303749596562,0.00422873470728952,0.0260865019746966,0.0104280388506241,0.0321179853546326,0.00989213552927364,0.00346654603231888,0.0121774379723023,0.00519055533449549,0.00364059372164151,0.00615283144116027,0.00492209879784825,0.00485807408695049,0.00588747931266616,0.00580590380787984,0.00564687931929711,0.00498473229912008,0.00369389271491927,0.0109692269796417,0.00186249008106528,0.0157426614065223,0.00582859269576451,0.00232101165012637,0.00424494980530187,0.00485090942757256,0.00273829491051209,0.0115967273683723,0.00650036771965573,0.00363874923962219,0.00469281983207161,0.00563694745141306,0.00536153461693821,0.00537304033777857,0.00233925147112062,0.00371714433755496,0.00750125488044192,0.0120072241438814,0.0263794630181733,0.00501295319803024,0.00706942066015955,0.0200357289129639,0.00773964265040661,0.00763367467853462,0.00456386493302259
S288,0.00831401205743361,0.00497891142277723,0.00780795325734091,0.00309937579397427,0.00827998558089667,0.00782154481455041,0.00384521032741044,0.00349950750964499,0.00395685952636434,0.00329095956102754,0.0062375530268673,0.00555391305934609,0.00386230841724225,0.00454967880330331,0.0127828075268955,0.0027958433051238,0.0159083598756723,0.00301577569963423,0.00243319561942661,0.0133560785316353,0.0125439634966044,0.0101684589955605,0.00556816122467687,0.0107204070976907,0.0363749865353117,0.00354522286443732,0.00678333558389929,0.0247434827797935,0.00376351734688567,0.747121556866593,0.0030087212532059,0.00498837555302746,0.00863414576153347,0.00884791986128885,0.00369714332497475,0.00720263138412919,0.0037835770205788,0.00283525511057311,0.00344720945288168,0.00716309204102678,0.00999413879409986,0.00490214015180283,0.0150149654748175,0.0364171458752411,0.00781111127681485,0.0219615643774895,0.0153499625440107,0.00557428712894485,0.00673804942340731,0.00377839185283905,0.00345927229836696,0.00565185748766983,0.00631096128415081,0.002661453516948,0.00268250251811481,0.00445628093978533,0.00381370949254992,0.00281122644018428,0.00231807744163987,0.00566261631017655,0.00441464458909763,0.015369739122408,0.0115026458681234,0.00514579229489279,0.0057845357625003,0.00276380299544319,0.00701591265207298,0.0149878871796954,0.00245497953565484,0.00396988510464449,0.017780119837124,0.0100616637433459,0.00512981123198095,0.00456073644447069,0.0264459213806246,0.00438247376856498,0.00451060971747433,0.00956887901018894,0.00452180669429118,0.00339085966532381,0.00937371352643507,0.00591012537902216,0.00513297062293193,0.00324848042563746,0.00450524769237765,0.0227218777114274,0.0115844212082239,0.00393753575660911,0.00763198657052012,0.00602512629220432,0.00279506534595241,0.00347256963862282,0.00389054679529851,0.00349614272224687,0.00347408709682152,0.00376648602129143
S297,0.0061273193985151,0.0209406414945019,0.00330012373032296,0.00720345015044447,0.0033991035359455,0.00411567552189915,0.00578884771790632,0.00703112788266139,0.00756835077615749,0.014753793832403,0.00435848704000048,0.0122286715913935,0.00464725744676192,0.00517211316741156,0.00554435019423404,0.0145994071140324,0.0027274268509513,0.00507190502970993,0.0157119453100019,0.0052633442953746,0.00429754238980865,0.00421726676675328,0.00392995642676141,0.00294088046299793,0.00297931555156795,0.0121709367880292,0.0180621490900353,0.00362890228434021,0.0662020840202517,0.0030087212532059,0.736673218309243,0.0122508439240396,0.00190114713951345,0.00462029095323729,0.00407497065298434,0.00399145920267978,0.0048662597435327,0.00442722606509185,0.00474457053369192,0.00581169314911089,0.00313962341202943,0.00468890982993065,0.00637027995673399,0.00290916004159834,0.00303211697329406,0.00432073523361567,0.00189192494978787,0.00457174334445653,0.00356324248480087,0.00687464180877073,0.00610948433537147,0.00840374455011293,0.00530420713901419,0.00523340495922235,0.0398027378422885,0.00894788888174878,0.0337527087546793,0.0167418170699552,0.00417223148138574,0.0125048601082335,0.00524662488538802,0.0033694002033761,0.00616319106876954,0.00583789336205868,0.00457765138734544,0.00730303131759305,0.0041208990178049,0.00462370727033925,0.00560668328259418,0.00388261138398333,0.0129612013492728,0.00176390215132039,0.014286311608234,0.0056645390390805,0.00181959149376609,0.00370842451654824,0.00494331909467451,0.00251034203059209,0.0146577758149632,0.0068342434494653,0.00394289644292279,0.00482100737480608,0.00654313906520393,0.00653872652792144,0.00522195513153999,0.0019445184855386,0.00430929431379634,0.00738579760259204,0.00687237124151244,0.0104511004030588,0.00518354333689474,0.0128656450217253,0.018675000155842,0.00607388944934165,0.00610397468204601,0.00471146753846813
S334,0.00370577075617864,0.00425524192105644,0.00309931594618403,0.00447882277724326,0.00287257970908164,0.00421107798504005,0.0151556618352168,0.00439180463373278,0.00494497819327696,0.00444422959110151,0.0141159036024305,0.00385560502527628,0.00282536722305428,0.00249978695409294,0.0382351327475484,0.0232285066933658,0.0128789080673827,0.00489628476619072,0.00594893157861497,0.00493359899130267,0.00465045849516391,0.0141421738386867,0.0125327419995289,0.00839191870163434,0.00569539940808277,0.0230570660608812,0.0419099862076897,0.0127405387221666,0.00481615975673019,0.00498837555302746,0.0122508439240396,0.704041133134784,0.00415800301431739,0.0172316619550587,0.00280423298321508,0.00472933750085159,0.004806313297722,0.00537308616242632,0.0031535981424594,0.0212852586898781,0.00543284106444793,0.0178017388098257,0.0144939203586825,0.00561731616855123,0.00322340849695518,0.00275630895021134,0.00487219071837348,0.0120658867660622,0.00504386665349702,0.00424322002228056,0.00679243753247188,0.00286566828428157,0.029587916555241,0.00608641182408213,0.0057815411775768,0.0085706424050694,0.00379797296841212,0.0059925022292572,0.00477919264166966,0.00748635303405275,0.00384652968806122,0.00262388558501212,0.00481427280719436,0.0178156897503993,0.0224224379714055,0.00422082839561047,0.0215670989701094,0.00639420288059351,0.00459578601768403,0.0197973018052823,0.00460793689779245,0.0031822546988679,0.0130492784744338,0.0061314019845512,0.00331184772146201,0.0129127003209383,0.00420447493159508,0.00391177291294194,0.00340435999875448,0.00281130167402051,0.00883757943223936,0.00303926522020411,0.00639142849518926,0.0132618796470585,0.00775326363245092,0.00266995798310658,0.0163600272148167,0.00479468050745807,0.0217707689356903,0.00547432770003744,0.00328052570374628,0.0248639806992706,0.00335353219166794,0.0055083468641644,0.00365970110464006,0.00555995248438951
S344,0.00424546547911365,0.00229125086100736,0.00222888510069422,0.00162600831397323,0.00157309011806401,0.0151965654492283,0.00380554457308493,0.0027844959047513,0.00378805738330877,0.00165720911252619,0.0148118857243554,0.00179845408503915,0.00148637318868692,0.00289632209973508,0.00937423420573549,0.00206201087858301,0.0221000731543466,0.0036900970327538,0.00170215175712829,0.00238813092129227,0.00753664099732028,0.00991083822482601,0.00277762697232552,0.0296833313214171,0.00287856196857376,0.0054124360783799,0.00380941418743225,0.0258793773653408,0.00219715543096968,0.00863414576153347,0.00190114713951345,0.00415800301431739,0.758738499376415,0.00317489552083585,0.00241111680926989,0.0474452202533679,0.00161426197966246,0.00218566428890022,0.00170688730600501,0.0101844281108542,0.0537406396428453,0.00637173901381498,0.00291504464950022,0.00318861055350101,0.0319387858403253,0.00572809631842126,0.0321852227082785,0.00792121015684783,0.00962986678097818,0.00317148261128125,0.00249943630469112,0.00154264738556986,0.0038785486654845,0.00191486002609243,0.00177084676278572,0.00295416290999671,0.00270846905761196,0.00184631842618923,0.00207308716285454,0.00479208914996687,0.0021831536507122,0.0044676288347167,0.00159648003350462,0.00264807020721438,0.0054869391326829,0.00157737611972938,0.00372135665611985,0.00631235166435271,0.00187441027621179,0.00718382332492658,0.0020138134773279,0.0422393780062401,0.0142437132277325,0.0030604683369979,0.0504213000111544,0.0057565401972074,0.0044867504061512,0.00338045652306552,0.00332335128032681,0.00144786884725601,0.00913526774486148,0.00157870422695928,0.0055791981785777,0.00222595910041668,0.00310994994415424,0.0285832017573202,0.011973807439156,0.00281843935544258,0.00445631847922485,0.00289359156228878,0.00187675736215746,0.00273603736757704,0.00263723376201184,0.00345081914806848,0.001600307726921,0.00402385223808039
S353,0.0121756667210842,0.0105977479301361,0.00653442517422236,0.013332623688277,0.00517889284681871,0.00855836402966757,0.0104742375787645,0.00487347047938355,0.00931746490087513,0.00739711053552982,0.0125101385714643,0.0156105353498102,0.00579315946852622,0.00362299836262395,0.0191670661342263,0.013489947449638,0.00483336028905134,0.0129740394617069,0.00541765860960169,0.00457734431799151,0.00516418361042029,0.0157390639821262,0.0156498942837625,0.00496135568180317,0.00449962869756968,0.0109051314155599,0.0172763317524682,0.0038872255996492,0.00433675283946207,0.00884791986128885,0.00462029095323729,0.0172316619550587,0.00317489552083585,0.689473144192107,0.00804567083963096,0.00321239450725837,0.012987197694122,0.0129132115842396,0.00504544757598015,0.00548386271455622,0.00321406889114079,0.0080215934936261,0.0253237527722651,0.00468537356516651,0.00316718014786907,0.00395230018316513,0.00609234987712057,0.00675859615078098,0.00487747329491222,0.00561020185007009,0.0103176636848788,0.00848774022859397,0.0175829857362314,0.0164215463614991,0.0052824914020316,0.00731763014117367,0.00844910452978935,0.00470211973599799,0.00596877380595164,0.00589687685586277,0.0117610512037388,0.00355444941183738,0.0253756445333192,0.0362959889849667,0.0124260199989013,0.00502603976540747,0.0282219780884487,0.00481345940331623,0.00530350934469649,0.0102576564665661,0.0171825182832992,0.00255531474917895,0.00471520916566479,0.00669562934449852,0.00282823809191363,0.0108580162287129,0.00822688845788222,0.00420963314015311,0.00911595025738725,0.00819483493418712,0.0167564388483507,0.00534205878503444,0.00531248801670719,0.00770765415159544,0.013118410549151,0.00240288657102123,0.00959749497016856,0.00498712519100431,0.0218571940033114,0.0074116351747403,0.00521183043807151,0.0137473220822892,0.00658361997834591,0.00686764092820963,0.00574526083998095,0.00448423982481326
S365,0.0157511598778967,0.0118685694570993,0.0199743951756937,0.018359830967127,0.0161939965736082,0.0101864496303669,0.00465990777662586,0.0125514491651631,0.0118337475369484,0.00717957268583143,0.0028010755682893,0.00953764149922829,0.024816937676168,0.0331279025408074,0.00208112452323048,0.00461268858800531,0.00188703460930575,0.0394833421524704,0.00511408787004806,0.0348400584540283,0.0170536462591355,0.00526574114162496,0.00408046096498356,0.00329963868917849,0.0080453274135503,0.00673433650058569,0.00335954074864284,0.00198310767501616,0.00452074780432368,0.00369714332497475,0.00407497065298434,0.00280423298321508,0.00241111680926989,0.00804567083963096,0.713035328340287,0.00387411030082488,0.0144534024872177,0.00643642294834297,0.0103210776392716,0.00304015078520279,0.00187657059238715,0.00384732085819972,0.00481464626372199,0.00561498901392539,0.00323299721305862,0.010324500175636,0.00192377465386067,0.00367719265229457,0.00334877196863809,0.0099713567021465,0.00646234973149279,0.0139145768362309,0.00390372666390872,0.0051423600156489,0.00602461878185691,0.00588224215133187,0.011166307129626,0.00397657868049454,0.00466067478588768,0.00421621000434101,0.00735636370935735,0.00498457121735034,0.00610048145642696,0.00667412732558608,0.0050532151779328,0.00688899643670326,0.00338548291497754,0.00589192523227007,0.00716287511910761,0.00298601788697499,0.00513361138121016,0.00491721519075279,0.00273135333539595,0.00610364690733611,0.00209885049043293,0.00438740865330576,0.0197556001866529,0.00548564719718871,0.0118974295212884,0.0099993211351707,0.00325066715179778,0.00780593265110256,0.00477370283175407,0.0130395574430015,0.0187913413438707,0.00253925357851608,0.00233790862710965,0.0231986497921036,0.00354866658874954,0.00741772167994241,0.00946355917650985,0.00318619463632415,0.00902315784812294,0.00794894117698089,0.013576754066636,0.0267895577951941
S370,0.00969186489130778,0.00416778347568717,0.00333788291636856,0.00342538746569417,0.00291188526363135,0.00768413231909804,0.00460544747868647,0.00300118211342149,0.0186987604552927,0.00296175832915162,0.00507467531546785,0.00284290228071345,0.00358717408219188,0.00420575639805611,0.0124487682629729,0.00956218070907243,0.0173129789840104,0.0035140184612942,0.00302026356210369,0.00357585076999695,0.0050592270973151,0.00682756179315359,0.00374712339829624,0.008358966090156,0.00406717870935871,0.00319047715376729,0.00373944472024135,0.0236878725209669,0.00401124413131963,0.00720263138412919,0.00399145920267978,0.00472933750085159,0.0474452202533679,0.00321239450725837,0.00387411030082488,0.753422125549027,0.00321024368288747,0.00382125415829363,0.00334138182782213,0.0139462328568659,0.0273286205132096,0.00519401369264331,0.00281479492564027,0.00477558766596634,0.0253487216059715,0.00506776723968448,0.0195683239386193,0.00526440905405293,0.00722317713454929,0.00535201078709762,0.00770101758043818,0.00308393220178709,0.00440317344231581,0.00350678287694629,0.00346712832271724,0.00342043031335219,0.00524376587126749,0.00294401208460576,0.00406042664565379,0.00442136478437001,0.00601970703353778,0.00521737230666786,0.00349075178832691,0.003055876609752,0.00393040614236624,0.00403500329627315,0.0034571827842267,0.00895309270716683,0.00958161764542697,0.0038119604602229,0.00310934651760868,0.0180279417695377,0.00926543011761326,0.00861954487184615,0.0460620228992234,0.00385715589186162,0.0159962758078621,0.00352549784853383,0.00429366591173513,0.00387119073443693,0.0143335620238701,0.00267575440280047,0.00639811954146664,0.00627595520425628,0.00394947942739116,0.0222093407026497,0.00769804962029601,0.00443863308377048,0.0029174110215665,0.00421654691307706,0.00471803517556016,0.00419012998191458,0.00610656945263357,0.0175413165679951,0.00336330264623711,0.00413399301333366
S378,0.00600091359194982,0.00917011971694246,0.0120736928033692,0.0344209022701946,0.00940868935838051,0.00266717350350433,0.00406299551323511,0.0204380466059921,0.00707947194493839,0.00931951761090872,0.00331378503283938,0.00984776312161644,0.0172395292579932,0.00529894182772648,0.00283260372470358,0.0130031316060297,0.00195505268010301,0.0258967361139216,0.00835799265227802,0.006426377488356,0.00530579136934504,0.00258002863406445,0.00603087493409644,0.00219185784793296,0.0094298147153722,0.00838561724797437,0.0057185523455798,0.00179531596301915,0.00423871048345982,0.0037835770205788,0.0048662597435327,0.004806313297722,0.00161426197966246,0.012987197694122,0.0144534024872177,0.00321024368288747,0.71158916197307,0.0160478111977292,0.0291142365812114,0.00259919183125699,0.00156342462174012,0.00593972576093531,0.0083347995303011,0.00889514657854969,0.00722974550825483,0.00489295079639395,0.00139088143800761,0.008820858361781,0.00284924345864167,0.0045640912638871,0.00942440718274436,0.0211859328719222,0.00444029415417168,0.0151391960014721,0.00857395250724121,0.00579914476528216,0.00496603032379769,0.00616920981247408,0.0123135884752195,0.00456298333876884,0.00702068987082941,0.00508612028564155,0.0132568004805082,0.0191271041623235,0.00438821360519294,0.00701101466407691,0.00456763914862202,0.00403394462836517,0.0116667698283008,0.00284927829360459,0.00702730268361332,0.00143806343662907,0.00361313846447582,0.00769381369873783,0.0015028756163314,0.00293255634553591,0.00466068348523472,0.00540176845688903,0.00596399884964969,0.0109913660936814,0.00494177807625738,0.0474374467533931,0.00493611572676308,0.0100124631979894,0.00648756881619455,0.00135496024550473,0.00251972682684,0.00812803651619452,0.00407338796103462,0.00520566670106433,0.0126282353677669,0.00558737330307486,0.010787624466384,0.00985430553432919,0.0292968957810371,0.00556516921148742
S380,0.00515888199539394,0.0112794116813465,0.00498356351996204,0.0220676139600135,0.0047021459241979,0.0029481817996483,0.00491384006132784,0.00960335634754082,0.0152088903704012,0.00552848989574941,0.00345418356352346,0.00675899982534406,0.0122753119451089,0.00443638401588103,0.00338429527582665,0.0193335448123824,0.00244768529305913,0.018615157051909,0.0105075372041253,0.00462800240451518,0.0163623887537294,0.00307208676623543,0.00885150337468964,0.00358294710688259,0.00325958464472932,0.0111202830494113,0.00679962651512177,0.00237649964744403,0.00371985030936524,0.00283525511057311,0.00442722606509185,0.00537308616242632,0.00218566428890022,0.0129132115842396,0.00643642294834297,0.00382125415829363,0.0160478111977292,0.700680253339155,0.0176001107164588,0.00631205270010792,0.00422832520917619,0.00505351268327781,0.00847008232714484,0.0034539629162611,0.00726398979340657,0.00352171410227089,0.00185251327520586,0.0271055031454361,0.00314760718230398,0.00504301623648884,0.0121253610807269,0.0064538057725046,0.00474693512850936,0.039055624411943,0.0109196527998019,0.00504632187580516,0.00403036417481855,0.00465778714739253,0.0590958295445907,0.00437514728745295,0.00503458505142904,0.00755441724158212,0.0118803088911405,0.0233602815309612,0.00348207024542448,0.00448362395145403,0.00465055751404951,0.00357781371096916,0.0380558972157133,0.00698398980506391,0.00577722120411705,0.00201332556018298,0.00309075493011649,0.00775069479629551,0.00186174861012335,0.00689440683444826,0.00349037887420866,0.0123129230376654,0.00599185009355757,0.0123168567807439,0.0173348889005465,0.0118754427243628,0.0036916745819616,0.0103667633507841,0.00469968690845545,0.00162414458728313,0.00669084238338901,0.0055286524429818,0.00408840285854182,0.00330882575558968,0.0127325293984671,0.0049922600887455,0.0119162967287459,0.0137421893184803,0.00735898345297094,0.0163190650680473
S381,0.00666304696439042,0.012684891723987,0.00683574257981295,0.0213704641539656,0.00744823038636152,0.00291228864645733,0.00401484936815885,0.0261007062812702,0.0107972412407903,0.0148782781962595,0.00232738858676546,0.00657509322776669,0.0143627729455382,0.00746565864017491,0.00183395753569696,0.00880383661373323,0.00133562884633056,0.0167351867920954,0.0130539271313625,0.00833254500192231,0.0057819463742089,0.00202943548572564,0.0130710947586368,0.00177845164780691,0.0078722716219133,0.0111772396750084,0.00485789048746618,0.00148826996340094,0.00420623547666307,0.00344720945288168,0.00474457053369192,0.0031535981424594,0.00170688730600501,0.00504544757598015,0.0103210776392716,0.00334138182782213,0.0291142365812114,0.0176001107164588,0.713102559178745,0.00237412895307091,0.00155437870942929,0.0129560354179214,0.0054893029946683,0.00777687631628753,0.00687145730750686,0.00456883517262816,0.00128671154997478,0.00805365920684246,0.00230488871318484,0.00557545483344327,0.0125968905020218,0.00945079896730573,0.00396169343978019,0.0106060325860498,0.0128268760611878,0.00562732443958319,0.00595404642734337,0.00832288416019943,0.0221964924291301,0.00537899943724793,0.0055254610817364,0.00544407942397393,0.00596327350182173,0.0122563616826817,0.00404942711770656,0.00669842061940773,0.00362548686427729,0.0035856919115977,0.0380125797828957,0.0022104327492655,0.00502392130980033,0.00154843879994794,0.00338212190343972,0.00815434027169314,0.00154125529054622,0.00242790550181093,0.00655368343770078,0.00528136612540012,0.00643054212982781,0.0146178856978647,0.00443989324808151,0.043633838076349,0.00409135270892794,0.0144897454572106,0.00589652680976117,0.00132135540834889,0.00267832441528076,0.00819529549830342,0.00296148190676225,0.00355769796856606,0.0253361878456319,0.00437228471174602,0.0130036872088503,0.0142191858295338,0.0129379822493301,0.008281738275836
S389,0.00432988414460689,0.00347083793239568,0.00230671124032087,0.00269647676033869,0.00210323342169665,0.00924575374215512,0.00568817496329252,0.00638075481814846,0.00373313789359826,0.00362648682921592,0.00534089551955582,0.00315250842800875,0.00206734538335641,0.00342931030029288,0.0306205480547268,0.00615374312888725,0.0194838034174199,0.00284231682809451,0.00428596540664398,0.00409139438339335,0.0206766178753062,0.014497045778167,0.00372349723060977,0.0104392360696735,0.0038788596469439,0.00513695721435242,0.0145195067209086,0.0318411103440286,0.00503759434851874,0.00716309204102678,0.00581169314911089,0.0212852586898781,0.0101844281108542,0.00548386271455622,0.00304015078520279,0.0139462328568659,0.00259919183125699,0.00631205270010792,0.00237412895307091,0.764449462594816,0.0271306690822325,0.00580236040048525,0.00525115077851247,0.00398857213515276,0.00495947053433978,0.00352134274308705,0.00811697652432065,0.00888049218452164,0.00504962956375527,0.00287050531429078,0.00251178320519038,0.00256440336350785,0.00583090057107609,0.00399420220164453,0.00440028808804331,0.00492615037763553,0.00417089957119135,0.00454535482222003,0.00392960095892764,0.0188273414308749,0.00531252322280432,0.00297282159360631,0.00294437243397215,0.00414717784369709,0.00620429124128698,0.00334680290056775,0.00664445533557451,0.00462935732185175,0.0032257118804044,0.00884278755423373,0.00346024970506982,0.0111552081575369,0.0281989958445421,0.00296571752830928,0.00927865367114131,0.012952401237657,0.00388304952887453,0.0032417602173535,0.00475605101711706,0.00246650238640264,0.0290625877715447,0.0023903248714188,0.00460299858302251,0.00333347445227229,0.00406238746211991,0.00880437560709562,0.0169273175267843,0.00367955792156768,0.00665977597697475,0.00402831508086044,0.00216645065179074,0.00619103914070917,0.00293793897549104,0.00280244068443235,0.00245857338837237,0.00759480399084598
