Sample,MH0002,MH0003,MH0006,MH0009,MH0011,MH0012,MH0014,MH0016,MH0020,MH0021,MH0024,MH0025,MH0026,MH0028,MH0030,MH0031,MH0032,MH0033,MH0034,MH0035,MH0036,MH0037,MH0038,MH0039,MH0040,MH0041,MH0042,MH0043,MH0044,MH0045,MH0046,MH0047,MH0048,MH0049,MH0050,MH0051,MH0052,MH0053,MH0054,MH0055,MH0056,MH0057,MH0058,MH0059,MH0060,MH0061,MH0062,MH0063,MH0064,MH0065,MH0066,MH0067,MH0068,MH0069,MH0070,MH0071,MH0072,MH0073,MH0074,MH0075,MH0076,MH0077,MH0078,MH0079,MH0080,MH0081,MH0082,MH0083,MH0084,MH0085,MH0086,O2_UC_1,O2_UC_11,O2_UC_12,O2_UC_13,O2_UC_14,O2_UC_16,O2_UC_17,O2_UC_18,O2_UC_19,O2_UC_20,O2_UC_21,O2_UC_22,O2_UC_23,O2_UC_24,O2_UC_4,V1_CD_1,V1_CD_11,V1_CD_12,V1_CD_13,V1_CD_14,V1_CD_15,V1_CD_2,V1_CD_3,V1_CD_4,V1_CD_6,V1_CD_8,V1_CD_9,V1_UC_10,V1_UC_13,V1_UC_14,V1_UC_15,V1_UC_17,V1_UC_18,V1_UC_19,V1_UC_21,V1_UC_6,V1_UC_7,V1_UC_8,V1_UC_9
MH0039,0.6041901172057723,0.4893355064387015,0.5993077948132922,0.5526621974155869,0.6070530874914739,0.5330733861499007,0.581876963832966,0.5587495163207467,0.4909668388957895,0.5861536627245018,0.5184481458312632,0.5818502782587069,0.5286789266326708,0.5768751041291512,0.49065595301449905,0.5399718886359776,0.5937479908808685,0.5776803086064136,0.5755150294540032,0.5706699873053098,0.5601085064101582,0.5525003328792517,0.6521073375732837,1.0,0.5776246909997755,0.6126603543821266,0.5938465614677295,0.5835528136172657,0.5928470657111966,0.5947658028531184,0.639191973495612,0.49007017133743336,0.6159039084229766,0.5345895432633935,0.6159560259376883,0.5664024453459932,0.5410088013173625,0.5174582544283657,0.5139877782733306,0.5795752474001641,0.5921045351312533,0.5797216196516296,0.662059873533466,0.6315014371701659,0.5539692065351297,0.4349397159513597,0.49579950267746,0.589709538060203,0.6150488542357463,0.5750878357655295,0.5985882330873415,0.6252077238235583,0.5368219120603543,0.605713315946629,0.5933607730398868,0.5723787712835716,0.5344638861110577,0.5719148450765699,0.3890132276266477,0.6037205913336338,0.5794961840549101,0.5714235571407515,0.5104157951435633,0.48963620879517455,0.5609953359304554,0.6350858168308087,0.6124438910024942,0.6017146769141806,0.6208174274607455,0.6012275041126867,0.5484522243046377,0.5724461378523451,0.4351620758759125,0.5111861201646081,0.5637869047348901,0.578122145082899,0.5429914267111944,0.5246955359193416,0.28174242779400926,0.6199359632457891,0.5514961901468294,0.5818835007586908,0.5679221455974997,0.5205091807501804,0.48733595098146276,0.4944024746444724,0.45729324792579484,0.3960189700282051,0.22505050111851965,0.5800732612972753,0.5780327652402609,0.38162299223283846,0.5504810509691992,0.5501458543673501,0.5506252367614135,0.5325551069692361,0.5792132457523114,0.49199489361252313,0.5668252406140234,0.40423192555991827,0.5618645039528819,0.46209244902599167,0.5001091086415826,0.5197468876082517,0.5840281604232753,0.47530152203563236,0.5591194201650138,0.5541956476032435,0.526327854696704,0.5571360910562944
MH0040,0.5351245178161577,0.5309202775412608,0.5332972538167495,0.5064343423213032,0.5462533034440644,0.5227431909796035,0.5395286063179692,0.513583166635981,0.478188083794302,0.5446146525633665,0.5286105515603254,0.5358604096076331,0.5232095514206132,0.5162059441638152,0.46857019977821024,0.5470908102943872,0.5359264540822198,0.5561341503337283,0.47959710021549107,0.5763703465138657,0.5217018364610523,0.5523030815150197,0.5558957675583468,0.5776246909997755,1.0,0.5718589129348248,0.5617893461330569,0.5728893986067846,0.5622745992829091,0.5421897008582356,0.5154058886312285,0.44941122695659885,0.5387951090753668,0.508645077989316,0.5469126739588657,0.5420901876957255,0.4717914742837326,0.508154762897365,0.50182691848543,0.543641439507905,0.5379695070357994,0.5509176836993604,0.5796890047880593,0.5732272400086688,0.5230559726700171,0.49529939468776996,0.4634975504118355,0.5210813325598914,0.5490836976951057,0.5245626451453961,0.5459336622975955,0.5751820836151388,0.5701797329611917,0.5830466272567533,0.5621451322065916,0.5448729522841145,0.5122957082679587,0.5103524221665939,0.44554764589504914,0.5788727523100746,0.5615761399744014,0.5749620574181156,0.49539295004598294,0.42333466427745026,0.524604240336332,0.5708169895342105,0.5508277290443037,0.5576514347391163,0.5054449652368023,0.5319295299055731,0.5683806897996156,0.517830449664555,0.44098714931894456,0.4603818879876649,0.5063838946224932,0.5070424310583129,0.45711342569685176,0.45310866705560127,0.3176262343224048,0.5217412797324491,0.5243799094488697,0.5505205109514183,0.546707214707247,0.48668036370490153,0.4582653537626251,0.5201440315046622,0.41602400383827964,0.41766527387647545,0.25001857760996526,0.5359073464641423,0.5409473077475686,0.36620472737506704,0.4846738895155669,0.5227785536767062,0.5486533996818845,0.4615608739431103,0.5382813236796364,0.43918660595012016,0.6012029179013673,0.3849871747913922,0.5097525765285702,0.47000036929688993,0.44434776918492824,0.48674311606021026,0.5270630747129296,0.4684147357218311,0.5304193447221671,0.4554887004982935,0.5035890478671182,0.4959990151237885
MH0041,0.5793142097018044,0.5038237412924013,0.5994279573439529,0.5569666357967729,0.602714390269355,0.5885758401465836,0.5746188637551094,0.5726549750965809,0.5388653583824785,0.6045219005506285,0.5158072111286177,0.5446581580686101,0.5262962189824234,0.5712648357143928,0.49916245587421226,0.530087775969141,0.5800423926514156,0.5753689990544988,0.5350879982432962,0.6278158286124393,0.5553150072213124,0.5209028788667379,0.5343974662614488,0.6126603543821266,0.5718589129348248,1.0,0.610670660970528,0.6112011673791437,0.60794143637452,0.5651361999508095,0.5640406176930132,0.460934246128482,0.6157338411975783,0.5705882040064688,0.5975695661984076,0.5157536625975673,0.5231684241138442,0.5060145789873648,0.48837045916760924,0.5788121936555565,0.5808009390266292,0.5777696387478666,0.610355398954219,0.625729044065398,0.5398091050823483,0.4617591368614733,0.5227702995431678,0.5501005446463283,0.6283518909885316,0.5525857562416778,0.5870727160023168,0.6379587863935179,0.5755568172286469,0.6199061954942789,0.6061465577661102,0.5682181866075842,0.5310840210415625,0.572640770300597,0.4309318047143109,0.6170298243458455,0.5887224815408812,0.5881785159100933,0.48829734942953873,0.44933624354081037,0.5543208732616532,0.6445037332469374,0.6044708794933813,0.615938887228956,0.5607075719077064,0.6031964843567862,0.5892441653379987,0.5926329031118861,0.4560831605801767,0.5038126299060497,0.5696772266140018,0.5893940610342124,0.531444982157948,0.5152318667826912,0.2875693306944427,0.5983726053011744,0.571224657251536,0.6049588626308242,0.5908380450305947,0.4917184164949946,0.49315802378723084,0.5154129040456771,0.4698121082571657,0.427219820725115,0.30199556555699314,0.5958649171364958,0.5731061801566474,0.3987884769162746,0.5521761389294753,0.5996362891593401,0.582275682117902,0.5211938652860255,0.5610298898259708,0.47669775008913273,0.5992724259597682,0.4046205523640074,0.5768681203942781,0.48294975467696266,0.4847320846192935,0.5348379425417238,0.5658875504047954,0.5234009171263385,0.613485215021888,0.5566190854314783,0.5946044230701141,0.5682767632824386
MH0042,0.5696272373136365,0.4736916464432597,0.5858473743850767,0.5871361790946004,0.5800567097818429,0.5762456280944852,0.5943901443888162,0.5368477818683951,0.507157522150598,0.5730842061573195,0.5494684359651166,0.5710322383390312,0.5033695586775843,0.5669041367912873,0.5108937575650948,0.5570978828148815,0.5622884407133116,0.6203303412240129,0.5592464863456725,0.6374085127362571,0.5682814774096441,0.5262616444356517,0.5654439926892403,0.5938465614677295,0.5617893461330569,0.610670660970528,1.0,0.7541460870826947,0.6276483988231324,0.5462364648955444,0.5685852894985786,0.4853790233983376,0.5975257639111724,0.49458307246377387,0.6223888061098058,0.5226455633353787,0.5762513764449987,0.5274527954661307,0.5151089113363146,0.5770773362270512,0.5876832702025665,0.563671761101715,0.6129024607958247,0.6150096985540883,0.5566649271676335,0.4474516484781643,0.49629558319484124,0.5789048343738331,0.5998453690633528,0.5911710218511215,0.606687441999659,0.562883076571924,0.5030762147459324,0.612568488985817,0.6418613575645581,0.5641546709456264,0.5130902880119264,0.5542018789536818,0.3932980021124639,0.6198356979046934,0.5647839937951551,0.5981942051951208,0.4867265885133557,0.49253158266353037,0.5338883296528227,0.635771504746416,0.6181293606485607,0.5898162101660844,0.547159695884307,0.5769591538031018,0.5580706574638594,0.6129820305385242,0.43339233657860854,0.4964627187893481,0.5854269066486817,0.5704496466672174,0.5120362772035085,0.5186306989613899,0.26365836271783194,0.5863218798516379,0.5297366692791872,0.5699916697705397,0.5439186930555245,0.4845351327090859,0.511819877006393,0.49720517625942473,0.44843727824900437,0.3972388021571388,0.25447879270290896,0.5970137150602346,0.589585756811118,0.34914456299695795,0.5449933356646377,0.5740546065954548,0.552981857756369,0.4876106101412303,0.5949127741808238,0.4793389865662008,0.5952772643729156,0.40314975693413524,0.5600847637072929,0.4554110877178619,0.4831567256254483,0.48867177418600116,0.5903747151582647,0.513272139312966,0.5527966211531632,0.548543035725178,0.5768716155347315,0.5859386123350041
MH0043,0.558610649826855,0.49597493259726555,0.5554438785796245,0.5461193283173228,0.5682587247034887,0.5498435198989875,0.5613754632067804,0.534567211447731,0.5148916024736189,0.5646845640426786,0.5447972485724342,0.5550042305791864,0.5015123869088033,0.5471151476495512,0.491907139730819,0.5091264626450861,0.5266467485331261,0.6185654810654767,0.4982606775777676,0.6225233219561253,0.549062033166518,0.5436425391137091,0.5559399162461264,0.5835528136172657,0.5728893986067846,0.6112011673791437,0.7541460870826947,1.0,0.5991689901839032,0.5430192220079236,0.5331751007885092,0.450759851704183,0.5877285337102962,0.48889536198351,0.5891923779420108,0.5053761701322137,0.5094230414961901,0.4903064748677818,0.509392399762532,0.5423287785373896,0.5535647372721094,0.537860465720524,0.5857729836609757,0.5856728064860367,0.5373891129254387,0.44524789184078895,0.492644127011171,0.526190828131667,0.6009338282007554,0.5622154422961072,0.5879755888663876,0.564852850004971,0.517771983154239,0.5926765269672009,0.595897978599958,0.5565943736050043,0.5236380014309153,0.5334021844563945,0.40556983169223404,0.5930593427833291,0.5597217277275911,0.5657088720803092,0.4765714640183789,0.4705101703765535,0.5399186659800989,0.6025506873418172,0.5775481537572241,0.5977205239743203,0.5181618522184672,0.5689621322251076,0.5685261626503308,0.567225419700696,0.43244621550245754,0.46182348060040346,0.5276055440328854,0.5296697113461517,0.4783086555651421,0.48529892199361313,0.27103814198989395,0.5581026984500267,0.5387640723198678,0.5646460725212259,0.5437360389948452,0.47960247605893014,0.4537458611713664,0.5254783649488637,0.45379538666464525,0.4155970408617504,0.28083958664389486,0.5717393317747987,0.5652378799758245,0.33097307573442925,0.49657659981476066,0.5854238977994324,0.5733716423064177,0.4797576507678982,0.5405799483690203,0.46320477229214574,0.5660911919431388,0.38208003597536844,0.5257363438698536,0.4636789451330845,0.4417608709366845,0.49598338464345837,0.5679590994266939,0.4975411798901813,0.55473703372428,0.5155633353639881,0.5486336915186396,0.5403900576144999
MH0044,0.5630243885424026,0.47736946284243353,0.6051157187259909,0.5805706258151362,0.5674058789086123,0.5356676339269913,0.5881098217809477,0.5349820095335381,0.5341079688064254,0.5580973366519699,0.5070662490382037,0.5363091069723047,0.517325907896507,0.5373371365185209,0.5227237422194697,0.5577246600153631,0.5992690346678329,0.5891050763657644,0.5647154253102352,0.6166793244441994,0.5769954851992243,0.5185116225093028,0.5532079078141627,0.5928470657111966,0.5622745992829091,0.60794143637452,0.6276483988231324,0.5991689901839032,1.0,0.5559543957242918,0.5467673960786458,0.474271828490185,0.6033844988025141,0.5527961088104856,0.6090271461425257,0.5173992302923027,0.5608547423552309,0.5170158985939975,0.4693110752636642,0.5799171774321124,0.5558228817494062,0.5630494142762157,0.5808839136594963,0.609853559189028,0.5710027209234455,0.44318776231975554,0.487220693685007,0.5741108210352253,0.5884258237920463,0.583047519072491,0.5670356200754278,0.5725423561566746,0.5277469446204089,0.6361442505605724,0.5876240831704079,0.5400803229577799,0.5244626482997482,0.5590089186452131,0.3992882879646795,0.587170018286055,0.5729507149460266,0.6188832472297888,0.4894661911233207,0.4703424219620528,0.5523908688831098,0.6079377208728957,0.6027227987336776,0.5897940175272851,0.5796461723170845,0.5587149772707652,0.54392315942778,0.5948295194513387,0.4509145898267273,0.5117773365392143,0.5677670665646029,0.5920318753447715,0.5275541294014559,0.5238674787723229,0.25577905825409475,0.5828668383270452,0.5758870467364398,0.5899219707429032,0.5856572878423424,0.4832888007071128,0.5182827472128818,0.48726484804036196,0.4399829887815968,0.39685753078164754,0.24583384240573514,0.5942290988269958,0.5478973862362421,0.36262105335224026,0.5472788385610093,0.5676248394015783,0.5469313416348399,0.4767966593278563,0.568933290986641,0.44184233577611476,0.5545250439666615,0.37557920609121176,0.56602232497585,0.4521187590149123,0.47189705030007834,0.4780622302697546,0.5689031791661116,0.5415870682207182,0.5275879454543945,0.5346769037420396,0.5248462195773037,0.5335234789108346
MH0045,0.5359888367064152,0.46926758533901247,0.5663747812818357,0.5244455911199115,0.541733656936959,0.5116783743764438,0.5526517363785238,0.5485343347048561,0.4796188793168703,0.5309943134950723,0.4997453785705779,0.5240279538266319,0.5122856763802968,0.5608361499994208,0.4648988522337639,0.49177865160564016,0.5325446226053084,0.5433352860820249,0.505169468460659,0.5569938341029353,0.5523306244650756,0.5545294610224615,0.5310361835582453,0.5947658028531184,0.5421897008582356,0.5651361999508095,0.5462364648955444,0.5430192220079236,0.5559543957242918,1.0,0.5460200732420241,0.44475966876123285,0.5494038004337838,0.5518538383712818,0.5400076423725907,0.4977620422525685,0.4866569957474943,0.48730896529646806,0.5135462952125808,0.5357001191891365,0.5079718100122922,0.5210799212616454,0.5850749724957796,0.5644060189315978,0.5339256862725922,0.4680926759894807,0.4745293523823204,0.5105387922647745,0.5667700250820983,0.5080807923500256,0.5644466441938076,0.5538854823753957,0.5698099782972104,0.5725877159091383,0.5484111958592806,0.5682369332766452,0.5317880891755195,0.555601443224806,0.39356212350019304,0.5550793501930447,0.5562071454010683,0.5548150571946727,0.46276400358937453,0.45534620023889594,0.5569331854649244,0.5764035543593947,0.5564511382801905,0.5850097626273293,0.5571347346130964,0.5515783400463959,0.5523732846592128,0.5144292784416223,0.4503027714657646,0.5153792393604537,0.5264340580865937,0.526336540379789,0.4977053115765083,0.48922964704456917,0.33158948306774927,0.5759352298113884,0.5534644362916615,0.5357102678503561,0.5587024777365835,0.5067848106975233,0.4526218540681918,0.4983240463899603,0.4616266963430802,0.4215506079681519,0.2762480213923243,0.5759902220974956,0.5673689101888203,0.390314536050943,0.48394176724507665,0.5227790617435497,0.5661400731796864,0.5180088763622381,0.5354985782539462,0.45588050418558546,0.5372683490911813,0.4262914742619667,0.5337168208365219,0.46912314184219106,0.4602243315094827,0.5085519914472847,0.5407327685771529,0.4842747968669694,0.5805155311810105,0.49992016985064613,0.5264012139594586,0.5335957639209038
MH0046,0.5494608926289302,0.4393078102750436,0.5943997323314687,0.5466671704896934,0.5423863247766516,0.5198078704815257,0.5378204659803298,0.5441088702002238,0.45823211524965113,0.525645683607347,0.5078423286726657,0.5159394462779817,0.5187811117800506,0.5262203483826203,0.5232251810400123,0.5230898732443212,0.5737779597529887,0.5176465633567569,0.5923772513075306,0.5310032769521171,0.5391139514271771,0.506349362236076,0.5290858676264344,0.639191973495612,0.5154058886312285,0.5640406176930132,0.5685852894985786,0.5331751007885092,0.5467673960786458,0.5460200732420241,1.0,0.48119138378943094,0.5482046918082003,0.5030008273678015,0.5841359087415068,0.5031003041414679,0.5422439407100993,0.532935504457683,0.4710527590103073,0.5818854952214172,0.5815780465272774,0.5747237775511586,0.6186436137735914,0.5736056752841489,0.503721410397812,0.39683211699892595,0.43749084313000774,0.5837781609310175,0.5881195866079683,0.5521463808025746,0.5284594722648382,0.5672265761293427,0.4896438768879974,0.5737712569991675,0.5737054514189913,0.5002286295933701,0.4596149774545941,0.5426428507583156,0.35417373013296216,0.5397438669279118,0.5350253496885997,0.5438411280989102,0.5238295389761168,0.46776316480734215,0.5029534795949717,0.5810235393106554,0.5751855837817045,0.5651844182890957,0.6153201282146452,0.5438338070341735,0.4958688970370235,0.5804846321966944,0.42726989544040395,0.5037870931526669,0.5782896652378234,0.5772380922634016,0.5571020601260778,0.5510002422143013,0.26456269034952506,0.5897002624041355,0.5129427391937599,0.5290070938354388,0.49908562212382157,0.49990392138644435,0.5180320909880459,0.4393631689538865,0.42008852132964014,0.3822131272238608,0.21039066144531604,0.555477380988884,0.5585177708013445,0.37362948225096226,0.559756783033714,0.5198181780133841,0.5117518699168837,0.5214530116472905,0.5734196341901314,0.4194269854062156,0.5003829324363936,0.39456281078418187,0.5858961742301274,0.40819204008167753,0.4946063293956463,0.4923563733104137,0.5577154590790473,0.46647866846641317,0.5105790665909525,0.5546884053196158,0.5120398605193193,0.533414322050041
MH0047,0.49912376272242887,0.3991996209144799,0.4932688631387514,0.4662116398656042,0.4713048235864641,0.44120951596949454,0.5048212585914882,0.4605097497224063,0.4460840475362001,0.458734696534864,0.38229829963861284,0.4698614112707349,0.3820977088329467,0.48695286534999593,0.4043011895856916,0.4132949278571153,0.4750144479305154,0.4567660647758378,0.48151599857310523,0.48867859230802435,0.4310330814245813,0.4027501870566995,0.46637090671596093,0.49007017133743336,0.44941122695659885,0.460934246128482,0.4853790233983376,0.450759851704183,0.474271828490185,0.44475966876123285,0.48119138378943094,1.0,0.4816917242797849,0.411271436415531,0.47286664546546164,0.4148179202674962,0.4688341771236857,0.3959411644066462,0.37851535921348767,0.48178007187655236,0.49129532396351827,0.5147857944280211,0.5150597327992645,0.4934590019088889,0.4237907808777138,0.3908781668266048,0.40990298386883195,0.46993977420460986,0.45911744964704737,0.444456791323238,0.4722878195296687,0.45342955360634596,0.42228233386503733,0.4745253707150465,0.4925609787198091,0.4670841399964646,0.42103016923531555,0.46995060406382216,0.3725218869690543,0.46674957532674965,0.4764515091879722,0.46438781016024144,0.4237554225260485,0.40671388478661574,0.45258985874758184,0.46973219792571097,0.5160797576474917,0.48176737865099684,0.48512402712155045,0.48633099175691274,0.4446165339215624,0.47635312325526136,0.3921849326290783,0.45731811888043383,0.48876737229773526,0.4804764931527128,0.45449910633677515,0.4751055937343911,0.34168216817930697,0.4898876879439198,0.44286018929566473,0.47141435752088623,0.4803843453131136,0.4043669704772287,0.4577999741498353,0.4030339322496552,0.426899677462534,0.3784059719617512,0.2630506401076649,0.4719583145835915,0.492419229551073,0.36231853740546316,0.4682238524719191,0.4726976896089845,0.4391417518853562,0.43113530462828586,0.45435959632153977,0.4111627695219321,0.44673993438239745,0.39689041627928767,0.5143686795586175,0.4184160046142973,0.4819321780833682,0.4010479984844042,0.49641013187248284,0.42386001312082355,0.4231815079981931,0.47998975204405714,0.4669289420154348,0.45877094716283706
MH0048,0.5645888976746813,0.45730324036593983,0.5733207188642526,0.5476990735312514,0.5918299486177849,0.5332487097086712,0.5714919257553246,0.5336876196328402,0.5004586592045127,0.5878919753517562,0.5108255884988359,0.5592830262922641,0.5099253683894313,0.5575340458218563,0.47778384459610246,0.5422631631775903,0.5814412053200275,0.5661435276693764,0.519499389451751,0.5937175888512375,0.5464942734163823,0.49115769582856217,0.5464173898544127,0.6159039084229766,0.5387951090753668,0.6157338411975783,0.5975257639111724,0.5877285337102962,0.6033844988025141,0.5494038004337838,0.5482046918082003,0.4816917242797849,1.0,0.513311310056514,0.6003121296308729,0.5197040173876586,0.5279178709599438,0.4806074255219305,0.4654076396192408,0.5586462608970921,0.555670089156756,0.5437079426361732,0.5860670140849173,0.5908375820969001,0.5379695249549141,0.43120373361278086,0.48689404236362455,0.5473519844520964,0.5844732648774255,0.5533804779473204,0.577872695843648,0.5671529632767666,0.5023466698327729,0.5882072950394801,0.5631436565901775,0.5631197981448692,0.4925192114787702,0.51163237134753,0.360621371951112,0.5903235154036763,0.5785774551434442,0.5604358129610711,0.46753472213857505,0.4649961164437314,0.5417498332347181,0.6165679677323298,0.5884677347588908,0.5647000978508614,0.5693263148890566,0.5658707011976057,0.5325630945545236,0.552193138852606,0.4007328135257455,0.47421515450636353,0.5550730816657373,0.5568472100781922,0.5114738485507873,0.4862097377485479,0.24614725310225682,0.5790018026137362,0.5173064278354791,0.5510989438939842,0.5397281392416631,0.4993727804938577,0.47163634680858835,0.47107061083328094,0.444885664352906,0.4059103917697736,0.2403454141157284,0.5590620022827066,0.5567457705712522,0.3300669275878241,0.5191831557404731,0.5577382730026637,0.5273748137983145,0.48087276565818593,0.5539692081887795,0.44776997997542445,0.547838380427529,0.37938920949232147,0.5519274422608077,0.4261584299883415,0.4841525963240306,0.4520523871496087,0.5640212057029917,0.4791060841511938,0.5507490527917,0.5134123173743049,0.5317785233553192,0.5290835746899586
MH0049,0.5042061597471656,0.441679325617254,0.5216633164868903,0.4807471138466366,0.5123192045314579,0.4602383051054222,0.4865613876586501,0.4839350742327013,0.46870227240647044,0.5408017685527466,0.4903152099031519,0.4727758589414406,0.5088332783617797,0.5194453666295894,0.46648505412758223,0.463081600942411,0.5266882213141033,0.5134696557107898,0.5159705784046802,0.5276424121251603,0.5230200648738785,0.521390191842631,0.48694451995728294,0.5345895432633935,0.508645077989316,0.5705882040064688,0.49458307246377387,0.48889536198351,0.5527961088104856,0.5518538383712818,0.5030008273678015,0.411271436415531,0.513311310056514,1.0,0.5111613574602961,0.5159895101899086,0.4877480250623242,0.469064173052236,0.4923494369633308,0.50690200508679,0.47316360234843313,0.504685588125908,0.522156678193988,0.544373639247029,0.49001378550871477,0.45368182662498313,0.46696343531642004,0.5139615262829692,0.5575907359520169,0.4981371562545823,0.5109102131443655,0.5861832530129777,0.5303945913042942,0.5421693191609831,0.5116216678293539,0.5105273296816012,0.495053935736251,0.49947042856475177,0.3611648803876524,0.5315043557825732,0.5515403642155916,0.5589206983122231,0.4637497932464676,0.42666572199016306,0.5084080646550923,0.5667480798753485,0.534436968993046,0.5217712315544998,0.5001488467880586,0.5605628727695549,0.4984707795215918,0.524306368687698,0.41235113276808977,0.48550114055332183,0.4933107456743696,0.5418936746331491,0.493134933481134,0.480737747164382,0.24702669276896771,0.5209891762464574,0.5546685244862408,0.5575501073164627,0.5325393665405769,0.42515964606705214,0.44663459935554317,0.47463426429165123,0.40270727559373576,0.34806717160575684,0.19053812423183525,0.5346771005625073,0.5091846669838034,0.3615138894138472,0.4926531876472071,0.4770866164036327,0.4893193010850727,0.44696404770669007,0.4869630161409979,0.38314284708718926,0.5176657559964555,0.3486660763064373,0.47839543443434707,0.42970481868887334,0.4183715894867889,0.47163374226079213,0.4924994816962154,0.4654952671457061,0.5285484415351581,0.5045547383087701,0.4923387114453913,0.483300819819511
MH0050,0.5779734454816442,0.46610246144436784,0.6049289301404359,0.5767032960524645,0.5828260620303145,0.5494533632558267,0.5703648975495491,0.5337617022597195,0.48631819245023167,0.5684865503212383,0.5407570869194149,0.5880537904850468,0.5261262859439583,0.5372837175434397,0.5505662760823405,0.5880914989569132,0.6113718572069625,0.5733877820468162,0.56922717441723,0.6074926485808497,0.5575704129962018,0.4972835426691209,0.5501199066408161,0.6159560259376883,0.5469126739588657,0.5975695661984076,0.6223888061098058,0.5891923779420108,0.6090271461425257,0.5400076423725907,0.5841359087415068,0.47286664546546164,0.6003121296308729,0.5111613574602961,1.0,0.5356544453738876,0.5669228401948516,0.553969283971266,0.5159038858230472,0.586615592535841,0.5879802133146776,0.5605957597011393,0.5992701826918385,0.6383015270436321,0.5904467847193369,0.39444067586804343,0.4761466113571612,0.6094954285580422,0.5953842807231862,0.6088474202295067,0.5722440774961837,0.5541311179472445,0.5010472777587768,0.6101325868287322,0.6119415185733504,0.546381554586157,0.48046952511514385,0.5507624229971984,0.3626954233284796,0.5913975660431328,0.569111892130521,0.5944225381225314,0.5466228495304176,0.47678380866334635,0.5276496601998378,0.6114850903009817,0.6253106339205058,0.5726280021886566,0.5856322103413492,0.5852616398696137,0.5285288677774869,0.5881936200049024,0.4215243355393331,0.5245103745986657,0.5708535632097054,0.5848549667352233,0.5357553741173325,0.5352953806406593,0.22750433669156145,0.5818942975262801,0.5168726423625427,0.563522351253308,0.530244093443934,0.489180765010509,0.5244070181704013,0.454175252741432,0.43867868603785753,0.3815222350509512,0.22407051568906833,0.5701019130269145,0.5630694417047395,0.3728414821726448,0.5682350962826993,0.5286725052780366,0.5211322308064905,0.4822736086547569,0.573698707457564,0.44687174724795475,0.5613415547762236,0.3756664200744799,0.5927500364400621,0.4193910728497301,0.4930922879607844,0.4553825347327528,0.5963645646356623,0.4885136474460132,0.5258667421692922,0.5459476200849459,0.5423302158084176,0.5519921044851562
MH0051,0.4867249392216133,0.46146794689597004,0.49320781906152344,0.47513635505715235,0.5199091077250563,0.48007579392883226,0.49477814843150414,0.47498478988876336,0.42598439977891966,0.5458516368780075,0.49926444446173335,0.5171976144993962,0.4411527755360074,0.4955795640240913,0.4190510770876761,0.4638574438492864,0.5263203102020338,0.5221553656801371,0.4751215692440136,0.5135386715352249,0.5547120391370403,0.505639949490347,0.5407033784657101,0.5664024453459932,0.5420901876957255,0.5157536625975673,0.5226455633353787,0.5053761701322137,0.5173992302923027,0.4977620422525685,0.5031003041414679,0.4148179202674962,0.5197040173876586,0.5159895101899086,0.5356544453738876,1.0,0.47469904296185017,0.43945991788948335,0.48338761714218226,0.5050809601488054,0.4865215557652459,0.5283547740425245,0.5547929134553128,0.5377536616302057,0.5208269030565947,0.4428162808719607,0.4437300203652794,0.49956584760085243,0.5456004465957123,0.49626320518280065,0.5276431026775341,0.5572977368959342,0.4820197671855768,0.5342873508193653,0.499678064016981,0.4961274419653299,0.4316526293230154,0.47888319407706614,0.3523879360872145,0.5118738153602622,0.5060955787389694,0.562592147228192,0.461829611352482,0.4601272460145627,0.489370096369534,0.5847954486778068,0.5356007387236987,0.49372381103354024,0.4778423056710608,0.524628437595985,0.47247881290265303,0.5250589500836143,0.3373936536572131,0.44203834927170726,0.4962316224563339,0.5093681435431152,0.42749140051562906,0.423177440994031,0.24594446699277261,0.5180541890463247,0.4686841491772369,0.5317753818026509,0.49014372748962387,0.4223075339361141,0.4158746160721566,0.46064639721647227,0.37412333932938346,0.3413835034702759,0.23825431803995267,0.5171972591444682,0.5142018817570675,0.3405389876561332,0.46216668609653744,0.4721819748294047,0.4785586080338857,0.43743474874755617,0.47458730242802905,0.423590107942047,0.5319618239136095,0.34559832252350975,0.4754897958774158,0.38952861169912323,0.42586235685198515,0.4154649698262701,0.5048488329785736,0.4331753001514531,0.4981301319692808,0.4507315648381187,0.44865928041667225,0.46218170404691583
