Sample,CCIS00146684ST-4-0,CCIS00281083ST-3-0,CCIS02124300ST-4-0,CCIS02379307ST-4-0,CCIS03473770ST-4-0,CCIS06260551ST-3-0,CCIS07539127ST-4-0,CCIS07648107ST-4-0,CCIS08668806ST-3-0,CCIS09568613ST-4-0,CCIS10793554ST-4-0,CCIS11015875ST-4-0,CCIS11354283ST-4-0,CCIS11558985ST-4-0,CCIS12370844ST-4-0,CCIS12656533ST-4-0,CCIS13047523ST-4-0,CCIS14449628ST-4-0,CCIS15704761ST-4-0,CCIS15794887ST-4-0,CCIS16326685ST-4-0,CCIS16383318ST-4-0,CCIS16561622ST-4-0,CCIS17669415ST-4-0,CCIS21126322ST-4-0,CCIS21278152ST-4-0,CCIS22906510ST-20-0,CCIS22958137ST-20-0,CCIS23164343ST-4-0,CCIS24254057ST-4-0,CCIS24898163ST-4-0,CCIS25399172ST-4-0,CCIS27304052ST-3-0,CCIS29210128ST-4-0,CCIS29688262ST-20-0,CCIS31434951ST-20-0,CCIS32105356ST-4-0,CCIS32452666ST-4-0,CCIS33816588ST-4-0,CCIS34055159ST-4-0,CCIS35092938ST-4-0,CCIS35100175ST-4-0,CCIS36699628ST-4-0,CCIS36797902ST-4-0,CCIS37250421ST-4-0,CCIS38765456ST-20-0,CCIS40244499ST-3-0,CCIS41288781ST-4-0,CCIS41548810ST-4-0,CCIS41692898ST-4-0,CCIS41806458ST-4-0,CCIS44093303ST-4-0,CCIS44676181ST-4-0,CCIS44743950ST-4-0,CCIS45571137ST-3-0,CCIS46047672ST-4-0,CCIS46467422ST-4-0,CCIS47284573ST-4-0,CCIS48174381ST-4-0,CCIS48507077ST-4-0,CCIS48579360ST-4-0,CCIS48725289ST-4-0,CCIS50003399ST-4-0,CCIS50148151ST-4-0,CCIS50369211ST-20-0,CCIS50471204ST-4-0,CCIS51595129ST-4-0,CCIS52370277ST-4-0,CCIS53043478ST-4-0,CCIS53355328ST-4-0,CCIS53557295ST-4-0,CCIS54027808ST-4-0,CCIS55230578ST-4-0,CCIS55531770ST-4-0,CCIS58234805ST-4-0,CCIS59132091ST-4-0,CCIS59903910ST-4-0,CCIS61287323ST-4-0,CCIS62605362ST-3-0,CCIS62794166ST-4-0,CCIS63468405ST-4-0,CCIS63910149ST-4-0,CCIS64773582ST-4-0,CCIS64785924ST-20-0,CCIS65479369ST-4-0,CCIS70398272ST-4-0,CCIS71301801ST-4-0,CCIS71578391ST-4-0,CCIS72607085ST-4-0,CCIS74239020ST-4-0,CCIS74726977ST-3-0,CCIS76563044ST-4-0,CCIS76845094ST-20-0,CCIS77252613ST-4-0,CCIS78100604ST-4-0,CCIS78318719ST-4-0,CCIS79210440ST-3-0,CCIS80834637ST-4-0,CCIS81139242ST-4-0,CCIS81710917ST-20-0,CCIS81887263ST-4-0,CCIS82507866ST-3-0,CCIS82944710ST-20-0,CCIS83445808ST-4-0,CCIS83870198ST-4-0,CCIS84543192ST-4-0,CCIS85214191ST-3-0,CCIS87116798ST-4-0,CCIS87167916ST-4-0,CCIS87252800ST-4-0,CCIS90164298ST-4-0,CCIS91228662ST-4-0,CCIS93040568ST-20-0,CCIS94417875ST-3-0,CCIS94496512ST-4-0,CCIS95097901ST-4-0,CCIS95409808ST-4-0,CCIS96387239ST-4-0,CCIS98482370ST-3-0,CCIS98512455ST-4-0,CCIS98832363ST-4-0
CCIS00146684ST-4-0,1.0,0.19221617116757428,0.3714024700091356,0.3297289340542132,0.5601022439897756,0.16686798331320174,0.4570566542943345,0.23236244647248927,0.3419893170994658,0.3384625830768708,0.32497343500531306,0.43522448704489747,0.4708743999999999,0.2628215131410755,0.2666858733314126,0.22554164361458906,0.2908050000000001,0.2866700283324929,0.05413710270685512,0.23906680000000013,0.35881991029502236,0.2654482867275857,0.37037391851869605,0.3238824,0.36834129999999987,0.2266922659961602,0.309341353598797,0.3182277045316887,0.297058970294103,0.1129131774173644,0.2687350999999999,0.37498908125054586,0.290949670905033,0.18675399066230058,0.22684948865752552,0.32683385097492246,0.29933204013359194,0.4026195,0.3183113204221699,0.1661469000000001,0.33167051658352575,0.23031385393722914,0.3063870621258221,0.10528377367905639,0.3331076999999999,0.3587834179391709,0.1896956000000002,0.3492811174640559,0.49250087537495624,0.47551180000000015,0.10802079999999992,0.15801339209933019,0.4824582276312659,0.322367235526553,0.375405418770271,0.20397063059559462,0.15886489205675547,0.41274473808828926,0.3068504232873941,0.29988555501716685,0.24796167438850236,0.39543531977176605,0.4142832378575143,0.362841518142076,0.18849847172522916,0.402372559762744,0.4363745345438198,0.37183268845019346,0.2978430148921508,0.31283158435842073,0.3681586263682747,0.2583017645754411,0.4870319217579805,0.40507962025398103,0.17270453454090717,0.23382066492690046,0.20275606958658965,0.2871805999999999,0.3894042221191555,0.32019569999999997,0.25751307424869263,0.42925716438857464,0.3937822606217739,0.34993897752135794,0.15735309213234538,0.29471941473597074,0.378279686516094,0.42401800600450135,0.08995638650654214,0.3126109312610931,0.3744159812792007,0.3266710836664457,0.3702481444627782,0.2826042989115046,0.3600068720013745,0.4244600575539942,0.3218694839065258,0.3111719222070194,0.3449255344925536,0.24727616290857568,0.35404631770231576,0.26282181314109065,0.28565181428259057,0.32976938351153073,0.37432286898699574,0.27579104484179107,0.1322610066130503,0.3919382412092638,0.19035515241121193,0.19369649031517544,0.31564431578221575,0.29445722944572295,0.2586183741381626,0.3849954230009155,0.2054206691868996,0.28225468588726577,0.39494922227285,0.286094028476493,0.30619302345174415,0.3118090908668181,0.38479458076027095
CCIS00281083ST-3-0,0.19221617116757428,1.0,0.25781799687280105,0.2523426369143409,0.17668867349669892,0.11755398236690262,0.2607206608919008,0.25895573884336087,0.20409809999999995,0.18018318198168193,0.20141444964638766,0.136381120457168,0.17044489147775543,0.20556680000000016,0.17435757384636397,0.14050745784776264,0.11894429405278517,0.14759945572016342,0.039779200000000126,0.17315449134227534,0.29922761023171696,0.20531207946879204,0.21737259999999992,0.12286969385651536,0.2180189890990506,0.13913787217242546,0.23439125312174947,0.1562707453052391,0.09974698503795221,0.09310047672488087,0.1156075942196203,0.21811667818833214,0.18334627249805902,0.1647743835225618,0.11779108822089124,0.1566891686621661,0.44726358818410294,0.23703738814813058,0.13962335811299276,0.14913829254308553,0.15989369999999992,0.22575634356091412,0.13338353330823327,0.07902057629382708,0.1826208908689556,0.18630080000000004,0.41555767922211617,0.0965666999999999,0.17097798290220179,0.22591628870418556,0.08077569596121514,0.10352208964779097,0.14712157057568598,0.21544694613826343,0.2547157000000001,0.08948450894845084,0.09755829024417095,0.2119601576079685,0.17102514869245533,0.2258124548375091,0.40843860210965055,0.2859819,0.21876175624764882,0.16191900000000015,0.062174987565002504,0.263288360506746,0.17264286547142682,0.15113924710126347,0.22754289999999988,0.15015418498458155,0.2081725479568628,0.29752265950453194,0.20537884107576831,0.2098700000000001,0.11222191683328753,0.14148627170274564,0.2391567521686495,0.29427678528616075,0.2690148327462918,0.17915879104206034,0.28456345731548127,0.1897201189720119,0.1723113741532939,0.1098917560432976,0.15637238436276146,0.1598927,0.17499353875226153,0.23264834652966948,0.10752987849402429,0.2359983117999156,0.2676756732324328,0.24555897544410243,0.15249776950044625,0.3649407094822129,0.21611513241726998,0.1428367785744833,0.18569428143057187,0.1855263443420967,0.1557652077882603,0.08018068396386313,0.1709200999999999,0.1921660999999999,0.1402582000000001,0.15751068424893155,0.1968430212627913,0.5146931713267073,0.0915589,0.1937737612452478,0.049144685256594545,0.15890418410958163,0.19143069999999995,0.2645543132277156,0.11963078205538269,0.1714124571468859,0.11032427793514421,0.19454668054533197,0.11204404397797796,0.5572238328328502,0.25464822360553296,0.20421421831431252,0.32953586704641324
CCIS02124300ST-4-0,0.3714024700091356,0.25781799687280105,1.0,0.33130545091254693,0.47722803297018845,0.1838306356592776,0.3583117745908788,0.29033088548345576,0.45366070926785806,0.32859160142251953,0.39310232310395454,0.40340957982952097,0.5083914729021318,0.22901145419770907,0.23206561877703358,0.27134166432916784,0.4131127967218009,0.23047418476290749,0.08956638208672374,0.4433822891544277,0.35674712162643907,0.3042438087268573,0.28443644311271143,0.32709831822542057,0.5297246675688332,0.2727527908988838,0.3468792612482955,0.3110543289201191,0.415936054422381,0.050803377138480266,0.25425353643661586,0.31750110474966864,0.40232845918503934,0.21788863463340957,0.21319163604250935,0.4089033364386653,0.5762876406705617,0.45752458561885356,0.27022886488556763,0.2491798377050407,0.43624291275141736,0.340681346693394,0.2768778061855356,0.14996192501903738,0.4598810850297288,0.3050245389950923,0.2760098309975423,0.1298354740329053,0.3562938931118321,0.4880850779787306,0.12196296950925778,0.1278743616376914,0.4317733272906691,0.4180366118835247,0.3961698207660358,0.18478638152136195,0.1148521655443504,0.4481165207533917,0.2691447654276172,0.22985490805803677,0.386514119325706,0.5457693908461216,0.49643570142571936,0.23467795306440953,0.1993071202771517,0.5040936235672318,0.3215219713912114,0.3486753082285805,0.32654323469135305,0.3249724025082793,0.43482710432780314,0.44108999999999987,0.4408396,0.5057716988456602,0.2401901879904904,0.28187708724916516,0.3151397739440903,0.42800869299782685,0.4108494151177632,0.25494513626371584,0.2832524008616596,0.4637358536264147,0.4177427537900362,0.28627992823204296,0.27188071843578454,0.30953043809391245,0.28681094225398174,0.5102785000000001,0.06923337230665116,0.4535074319738851,0.3571760928471721,0.38851198344640503,0.49293290282683877,0.44684164468416443,0.38067978096601107,0.3898525635516028,0.2962266111320164,0.42193098903450543,0.34941024758846273,0.18854002458399033,0.37925082414983524,0.22706655458668912,0.4414832117033578,0.3819173854247845,0.3401175959294426,0.4451893996647701,0.1603615679276862,0.27765118893952445,0.13713953143023438,0.12995806101258156,0.46365350726929855,0.3323913501412974,0.19612013135795403,0.2681537793307994,0.31502807398877053,0.39705498088350566,0.36223134643805766,0.39163430418284795,0.3655692172153914,0.23850575689654596,0.456208363137491
CCIS02379307ST-4-0,0.3297289340542132,0.2523426369143409,0.33130545091254693,1.0,0.3856969228606154,0.1909774618045077,0.42821861435627706,0.3216551321655131,0.35761688211915577,0.3007219548917067,0.368052689584193,0.4290507429050743,0.43757755624224437,0.3161267841936608,0.2572105485578904,0.22344722179347232,0.31699666830033313,0.27376290418298344,0.09180119540994014,0.2693726730627328,0.34658737869441747,0.20795156880726462,0.3759633812018308,0.20243947975605203,0.3600095639990435,0.17111265722183566,0.2989296252675937,0.2577774968890012,0.24740685051862976,0.2721756183473144,0.24518717548128244,0.1866587720011843,0.33263603347279336,0.24226686365997052,0.21875806718628987,0.32635481841129543,0.3473401957979413,0.39060436093956385,0.268382206066228,0.13557188644281137,0.37760198111990084,0.23619392914182125,0.23830556893193722,0.1323920536627814,0.3887795611220438,0.3279529836023507,0.2725094727490529,0.2519739874013005,0.3947663407850489,0.34109026589097347,0.11264568873543113,0.2308022653796603,0.2526041368489659,0.4146177756146673,0.388908380554581,0.19022170951108552,0.3020727546890869,0.3392667151833211,0.32029858789549426,0.3682411079397231,0.2685132537026509,0.43576247821187597,0.32294751926312026,0.3487561825621911,0.20045444988638728,0.4624349075130184,0.24117373970656508,0.362230655107738,0.402971479851426,0.3260151510977273,0.4038798788360364,0.32541144881171735,0.3856988578548287,0.5002124749893763,0.20658502065850215,0.18588125352968654,0.2754926311268422,0.3021316697868329,0.4041424787572565,0.34315126568487353,0.26574834685033055,0.4344665217233261,0.40996181800763654,0.16215192703163295,0.2759943586008462,0.2529276873536158,0.4506065197573922,0.3723805558570833,0.147171263207184,0.28809509999999994,0.25939256109111575,0.25507386173892066,0.36745690813577303,0.26453366613341656,0.31040933104093327,0.2561974487605103,0.3244691513296273,0.45233944168119544,0.26029939999999996,0.1800383549904112,0.31064368446781576,0.41466607926669585,0.3257861837106908,0.2185285672207149,0.3399832470075388,0.2944231116730667,0.23376938831153082,0.36923000769249803,0.13287425349401127,0.3224547516317873,0.24415038779248066,0.43462,0.22078825584234885,0.33297680010695996,0.27110093222476694,0.22667676599848519,0.25900125754930836,0.2253991211103077,0.39148266298106793,0.30529776261600683,0.31931175210323703
CCIS03473770ST-4-0,0.5601022439897756,0.17668867349669892,0.47722803297018845,0.3856969228606154,1.0,0.2627545737245427,0.501122949887705,0.2552634510526902,0.47204182360209124,0.396777980161101,0.40779211844157626,0.5117027023405405,0.5996083000000001,0.3231816161590809,0.2599468740053127,0.3140518214870446,0.3911991,0.33284691678827094,0.09105590455279533,0.29557750000000005,0.33835941541014614,0.26848148657592574,0.4261390213069509,0.36824449999999986,0.532065,0.2871161569325763,0.37207974418803835,0.3168426049472185,0.38863296113670376,0.13655857268828553,0.3058816,0.37541618122919107,0.4034673596532641,0.18740039062998026,0.20563688971815575,0.5077138238429264,0.4768910046217991,0.5237939,0.41226999693250077,0.18104659999999984,0.4546598227329911,0.2962158407568317,0.3267311529709812,0.207064548233863,0.43735809999999997,0.48398052419902626,0.2030029000000002,0.2378185118909255,0.47613527619323626,0.4539906,0.1923819,0.13271689336415526,0.5228063215790517,0.33032433393513316,0.44104032205201615,0.20779233116884954,0.15314369234281533,0.5042430243635463,0.3128693217826696,0.2990656551401517,0.33337300001190007,0.49049362452468126,0.4596988310451754,0.352015317600766,0.181673572748964,0.5301544469845553,0.4359891346016298,0.40974557707632686,0.39767991988399587,0.37312388134380603,0.41082781783443634,0.38965109741277437,0.5784803446200861,0.5124798256239913,0.20309894061978795,0.33293265006010253,0.32339225149116213,0.3636588999999999,0.5471052905789417,0.3847703,0.2871337712866229,0.487813073171961,0.42761555723844424,0.36172667339566444,0.19970379001481053,0.396765919838296,0.4236784728964581,0.5357666339416585,0.10611878408218234,0.35910543591054367,0.4346439782678012,0.3486207825689609,0.40580943912858425,0.31591651057077885,0.34521916904383376,0.4366593563340644,0.44367987781600604,0.42446749388312643,0.3606961360696135,0.3519123472131479,0.44674452233722606,0.3214684160734209,0.4189336209466811,0.3327121833643908,0.3693176707388153,0.3465448306910338,0.14853270742663516,0.49884742517288627,0.2014163496459127,0.19079099046045056,0.36763581838179094,0.296583929658393,0.20575997942400215,0.4881721023655795,0.3399057490141376,0.3459403827029808,0.5047137728788023,0.29078762730309315,0.34276561430859653,0.33730168194441135,0.41048947947552594
CCIS06260551ST-3-0,0.16686798331320174,0.11755398236690262,0.1838306356592776,0.1909774618045077,0.2627545737245427,1.0,0.1944602805539719,0.10613932122786418,0.3200512160025609,0.21347448932627555,0.16959676608064678,0.2770768554153711,0.28924340000000004,0.13450340672517047,0.21496617850338195,0.32059401985149494,0.20216269999999992,0.14772746306813433,0.0768180038409001,0.11046750000000005,0.13812756546810845,0.1462882926855854,0.20115971005798527,0.24745110000000003,0.23131599999999997,0.21896456715531487,0.10516048422592728,0.23789622863113147,0.2199227780077221,0.12208547558290472,0.13871860000000003,0.11462409426879516,0.2923830707616928,0.22082438895878032,0.10059549497022535,0.21102426834635968,0.14884547023090589,0.25553139999999996,0.3619379095155226,0.1583437999999998,0.15119140755957028,0.13455277308944547,0.19790891094099006,0.45253158686710326,0.10275889999999999,0.29956571497828566,0.11943659999999989,0.16638020831901024,0.19665359016732042,0.24865040000000005,0.1390018999999999,0.09311169534441555,0.2528060620790906,0.299157740168452,0.21045811052290553,0.267384340107651,0.07996379600181025,0.33026365046045236,0.17955925511018622,0.186012172098174,0.15265514579654382,0.1441984072099204,0.2508589623711557,0.11809820590491049,0.07690968846354684,0.3316935668306433,0.17987737301839402,0.14566565630030315,0.23055391152769555,0.38797238060138106,0.1556225688754862,0.1021953255488316,0.37817279454319863,0.2836637141831856,0.11798892359778468,0.14351327847300832,0.09100998634850188,0.1713891999999999,0.2882380423523915,0.2055281000000001,0.17754418224558188,0.2543486381522956,0.2289925771007425,0.25049331232734073,0.1007562949621853,0.09763410488170532,0.11117306664808002,0.2623535655883915,0.13668297949755315,0.22584762258476232,0.16956439152178038,0.1851475907426201,0.21931256710311497,0.11402143990750391,0.2601157520231504,0.14079868592013145,0.2910063854496807,0.15109036222740946,0.21810012181001215,0.32455085131737227,0.3269550163477509,0.1407055070352753,0.2731349136567456,0.1792549910372503,0.15693494507276928,0.09995968000806399,0.21522401076120057,0.3073140539028919,0.13706816573295866,0.1323771933811404,0.14292630714631527,0.13372421337242113,0.2247003775299623,0.4755703048859389,0.13355297996705306,0.24870868756456554,0.3044532629960318,0.08957427760643077,0.13456506635873322,0.15143984699605362,0.1806236909688156
CCIS07539127ST-4-0,0.4570566542943345,0.2607206608919008,0.3583117745908788,0.42821861435627706,0.501122949887705,0.1944602805539719,1.0,0.44242678848535766,0.3267349163367457,0.3214149839292507,0.3220258355948329,0.3681890736378147,0.37944940000000005,0.29046451452322564,0.29642937035706296,0.24475593881101532,0.28147869999999986,0.3677320080669979,0.10622500531125034,0.3593883000000001,0.37961140509714864,0.27912098604395064,0.44185502209275107,0.3115597999999997,0.40377799999999997,0.2514609622808557,0.27606075859088597,0.2506552248034325,0.1874121812587819,0.1692022661595468,0.28083159999999996,0.3590571820471409,0.2504672749532725,0.19587919020604072,0.22337118883144047,0.3380353492946977,0.36129882774023436,0.38709309999999997,0.3511455122136218,0.18985499999999988,0.39084421954221105,0.32685373462925305,0.2584178837119524,0.194805151298712,0.38322580000000006,0.42045242102262104,0.2718649000000001,0.2881186144059308,0.5155010742249464,0.33007869999999995,0.1656799000000001,0.22340798882960045,0.4176251373562293,0.38291562341687524,0.3249625162481259,0.2491916373787455,0.18715459064227058,0.3808530428720437,0.32907071773232055,0.33909174913623763,0.2449611734883521,0.41604912080245615,0.3302392504641123,0.4718599235929961,0.19444187083371944,0.40605505939449393,0.33679204948119246,0.41187037643888713,0.4470177223508861,0.3029326848533658,0.3062578387484325,0.2702812675703169,0.48546792136698036,0.38834481941724097,0.17756453551290707,0.23790076431488538,0.2593432610985108,0.24816420000000006,0.4351532129693574,0.439353,0.304484569551543,0.40360596054089404,0.3162282683771732,0.2518590118493459,0.22308168884591573,0.32419591620979593,0.377867886639634,0.3911132977783244,0.17822417326637408,0.3267952326795234,0.373548781322561,0.32079458396027083,0.3300822504876626,0.343147920101772,0.325496565099313,0.43073915692608433,0.37465818126709094,0.337286415678396,0.31567933156793293,0.33570414964437756,0.37467521873376086,0.35789251789462595,0.27176351358817563,0.28380918580954084,0.3650704722253346,0.3130405373918923,0.1717462085873106,0.4003134399529841,0.1946617513345622,0.2873643856317807,0.3401059170052958,0.503953950395395,0.21795977820402235,0.40724361855127633,0.20516736922489465,0.3081661845916909,0.3521707415231663,0.2601045349738662,0.2994485251378687,0.38447576543348205,0.3365744831712758
CCIS07648107ST-4-0,0.23236244647248927,0.25895573884336087,0.29033088548345576,0.3216551321655131,0.2552634510526902,0.10613932122786418,0.44242678848535766,1.0,0.23413218194626362,0.256197064049266,0.23138982313898226,0.23729031864515937,0.25078037523411245,0.2994397048038966,0.1692725338545068,0.18414850920742554,0.2680671804201542,0.19222400961120056,0.09428143299850156,0.24254047276214197,0.2377368118868407,0.1630645407661353,0.33537451738108115,0.18363435509030657,0.33413560024068,0.22385293357794,0.3196537479480621,0.20136199999999993,0.13923792784758549,0.09338950933895107,0.19845235953570795,0.1957369489342371,0.21258504251700838,0.1970684492671123,0.21739425434856352,0.23514993527249028,0.25011252501125236,0.3149833944950181,0.16812440840622045,0.2038863611659083,0.3041837064642974,0.23382042338204234,0.18107717283842417,0.17838790891939538,0.29865438959631685,0.2856029999610501,0.25203507561052274,0.12001824200638467,0.3231227807806951,0.2838158851447655,0.1124453337336,0.19102644775661193,0.31520214728032214,0.3133111313311131,0.31197600919160307,0.17896308053338617,0.12073653018413255,0.20573303085995476,0.27671681383584057,0.314205647130847,0.21821203092721864,0.3712859299500755,0.26676954001543096,0.311584509054578,0.19940032991004952,0.34700566940113386,0.23187233478085023,0.2953698,0.29691640392074126,0.17516134379033588,0.22355962235596238,0.23576782967230625,0.2553991404695273,0.2753173963610889,0.13322686661343341,0.1756375263456289,0.26406153960923096,0.23192336957701098,0.3279583327958332,0.3857733157319947,0.27091945418389074,0.32607244673260116,0.23382404676480928,0.18800599059970058,0.20786395196598806,0.2577248902037115,0.2637966999999999,0.2980454639250054,0.14643532196529818,0.32034672813869114,0.27825106956276746,0.24946606236651558,0.25685283852792573,0.2784683810044476,0.26060553030276534,0.2732090546418109,0.2598474649618663,0.3100945155047259,0.3201220280488114,0.12075471811320782,0.2664301932505677,0.3165629107970187,0.18627516519630782,0.24750926187731548,0.21238128938093548,0.19215521921552192,0.16789935876477557,0.2111060316659048,0.12671150633557549,0.35508068877017207,0.24541288589451005,0.39640045856018324,0.25260095052019005,0.19522551952255185,0.14809582221437312,0.31417647854411956,0.17958097306285392,0.27765451388272566,0.3074205153710259,0.2888797855560108,0.3133265783316447
CCIS08668806ST-3-0,0.3419893170994658,0.20409809999999995,0.45366070926785806,0.35761688211915577,0.47204182360209124,0.3200512160025609,0.3267349163367457,0.23413218194626362,1.0,0.3536538353653833,0.34300628284968593,0.39809863933452383,0.47920457188068577,0.28248865649773125,0.2881245144062259,0.3131109686889031,0.46703957005593555,0.3295543670445632,0.08207211641442347,0.16874572531185883,0.23223227677677227,0.22059402205940204,0.36446167289233455,0.2716799407519912,0.4492089673813451,0.24783080000000013,0.35165250000000026,0.2799090580136414,0.3949947197497359,0.12335939383203043,0.2304150345622552,0.19757931975793197,0.48799722439986126,0.2644641264464127,0.1435448143544814,0.3668557,0.390700380464981,0.48651537297730607,0.3057016694298331,0.1244210186631528,0.372810874562175,0.14567839271608019,0.1966377410086777,0.17703288229671166,0.4162608624391293,0.3274290654858131,0.22775833416375002,0.18775923755184754,0.4438251443825145,0.46098136914720533,0.16540132481019876,0.16826551682655178,0.38365099999999985,0.31874978406251075,0.44711698942339806,0.310827493248248,0.16995551699555178,0.45276139999999987,0.2261541773845822,0.24863799999999991,0.27283182277432017,0.41420698284139656,0.4273543000000001,0.23190124638024923,0.1159167000000001,0.5417001270850064,0.3880074,0.2835902574614614,0.37827377565475506,0.35817943581794365,0.3746078812696061,0.2404440961776384,0.4318908727563491,0.5862610172522036,0.20663777232322045,0.2346811000000001,0.3482446,0.27615724142358633,0.4521679773916013,0.37448515617277345,0.21433071071653542,0.45934833780450124,0.423022821151141,0.28902964219407157,0.1331605133160514,0.226558445311689,0.34231374865293773,0.5077477030990813,0.0935355000000001,0.40690120172530053,0.27953482795348283,0.2897064289706429,0.33110570000000006,0.20422150211075085,0.3376726181854164,0.3221979161098957,0.38516153851615387,0.39437906056209393,0.31149407787351946,0.19874009999999998,0.3958841791768358,0.3292697658539532,0.41088558217711646,0.3319457331945733,0.32175033564993283,0.2520757873962106,0.18029023605804717,0.3346290999999999,0.14142638585736145,0.2428018242801825,0.2641074528214906,0.29531937382984363,0.22261921113096061,0.3368050831597458,0.2699826999999999,0.2483534248353425,0.4138098758570373,0.22997867700213237,0.4127454587254542,0.25665654866869025,0.30474053047405314
CCIS09568613ST-4-0,0.3384625830768708,0.18018318198168193,0.32859160142251953,0.3007219548917067,0.396777980161101,0.21347448932627555,0.3214149839292507,0.256197064049266,0.3536538353653833,1.0,0.3044029543395569,0.3528039882009969,0.3563904178195211,0.27283462728346264,0.13671759316412047,0.2630192473961507,0.2059145102957255,0.2837219432556114,0.07423590742359054,0.31213771560688575,0.326119634776073,0.2658970999999999,0.3327950332795033,0.24598831229941565,0.29694121484706093,0.25639737436026266,0.26705747329425256,0.2587900353024911,0.2768341861582907,0.1443318783502182,0.2075761103788054,0.2516775000000001,0.2753086862345656,0.1332116000000001,0.1737206,0.3433423656657636,0.3076229538565568,0.3277906163895309,0.24856325028734993,0.3800353190017659,0.33955763395576344,0.24405946339108042,0.39166134333546265,0.21469265706146867,0.3009740150487007,0.289015928901593,0.20059311002965563,0.24305272430527247,0.33044549999999984,0.34029051701452595,0.1233360061668004,0.10610640000000005,0.2882312711768731,0.23062976540553515,0.2619652261965226,0.1895514379102876,0.13817980000000007,0.3360780663921935,0.30184993963001217,0.193810980618902,0.27100179485062814,0.31706503170650313,0.24598447540155255,0.2352785235278524,0.10781898921810118,0.34054928297253584,0.38026106197389375,0.3322771169307208,0.3730098373009837,0.27494720000000006,0.3213654517951823,0.2553787766136332,0.38740641622192473,0.3268301326830134,0.2144033536008384,0.23201257679874254,0.23734857626514227,0.4990605249530261,0.3405108489233726,0.35652291782614587,0.42115407894229606,0.30168246033649193,0.3514586824270658,0.20295653911303824,0.21894539999999996,0.25919072591907266,0.29935102516224377,0.32488269746480936,0.12235178776482125,0.3573796536069481,0.2757771,0.29999090000000006,0.2459531754046823,0.2851241140496459,0.2202077550519388,0.28104718594764067,0.3405952000000001,0.2901294419741116,0.19871582980737434,0.2669954733004526,0.36863703686370364,0.2759499275949927,0.22207932220793236,0.28198329999999994,0.30558600832419747,0.30222695466595684,0.09015240901524113,0.29366397063360294,0.2793169441366111,0.2156612,0.3279389327938933,0.27183394077509104,0.12545219372739036,0.26180696072895604,0.19936168006383193,0.19333219999999995,0.24992760002895997,0.29824094035181203,0.2271883545623291,0.30092530972240705,0.28669259999999996
