Sample,S118,S121,S126,S127,S137,S141,S143,S146,S153,S155,S158,S187,S193,S194,S195,S198,S205,S224,S225,S231,S235,S244,S248,S258,S263,S264,S268,S269,S286,S288,S297,S334,S344,S353,S365,S370,S378,S380,S381,S389,S398,S421,S422,S424,S434,S436,S439,S446,S451,S456,S458,S462,S463,S468,S470,S475,S476,S478,S479,S483,S484,S495,S497,S517,S524,S526,S529,S53,S530,S536,S543,S550,S551,S552,S561,S563,S577,S58,S584,S587,S589,S59,S591,S598,S602,S604,S614,S617,S618,S628,S643,S655,S77,S80,S88,S92
S158,0.5579780727672831,0.517740606610294,0.5128571942767046,0.5326463008289615,0.42477001011743665,0.5350274705633321,0.5207576686073544,0.5104659245316405,0.5000754845298854,0.5591841940331282,1.0,0.522815780866678,0.519701530548104,0.5229490904980029,0.4343183370756223,0.5027471192402867,0.46179432665797604,0.5235677447996966,0.5410878647752158,0.4581255568523659,0.4065213031530679,0.44705158178101867,0.45121536945225893,0.49909013500961863,0.47625401982059246,0.5310670973091358,0.5379097862166623,0.49280172732593375,0.48050275561805433,0.53268283073776,0.48145075286224737,0.46627171474420637,0.5014532499704036,0.43515230567133667,0.4604833270990458,0.46299893492526845,0.46619089918606216,0.4933103806529042,0.5098565470107713,0.4461903970741272,0.4490545543222071,0.5185956178181271,0.4882083775845344,0.5065763122589444,0.503162281186904,0.5245187703852782,0.4691433672812615,0.47405432409838966,0.4328423724849819,0.5520012815890646,0.532925782348218,0.4780547894211189,0.5501362457089116,0.364653991025806,0.4857555956243109,0.48402659300762174,0.5103748879432778,0.5015097037150343,0.4524652852420026,0.5192737607812176,0.5040378149147546,0.5188475584200739,0.49844719818177263,0.48761471587720684,0.5422856833870625,0.47630986418589116,0.524869721487596,0.5251185794616864,0.4716377774120686,0.5141144971564402,0.5097981334444946,0.3802788330821394,0.5054984491377137,0.4768368686037784,0.4650928824739411,0.5522203828044986,0.5154064429179379,0.5071681460322471,0.5456314078169535,0.47025077398951975,0.47386963331011067,0.466157807504191,0.5416317079645129,0.5227267842936207,0.5366276942536502,0.306011389778593,0.468458828652188,0.4815195205352858,0.5372051150011762,0.5103293058922872,0.48404750488183823,0.5532555860941675,0.49439808691334663,0.532252743722202,0.48343611848713774,0.457090418979601
S187,0.5704390536558185,0.6005251637286353,0.6042676549472444,0.6159813781214226,0.5017386631652032,0.5238455153225063,0.5549329935893902,0.542046077680308,0.5757258030706269,0.6172035469296331,0.522815780866678,1.0,0.5732255694391248,0.5701759238854782,0.47985453986083026,0.5892370412021978,0.3950241385589809,0.6052191629424484,0.5803990371365229,0.4509948119628243,0.45997102069723683,0.4256496151016973,0.5261977482293121,0.4798267832222687,0.4488706461391301,0.5831278607859915,0.5688193544783727,0.4871307884543048,0.5311793154569321,0.4933619374562317,0.5241308891013721,0.5040956602236222,0.4747169926136654,0.5763908354766926,0.46850843436367773,0.44850000842383486,0.5633155988500269,0.5648823836005974,0.5838095019633198,0.45243389518001864,0.47883868830013043,0.53066804328396,0.5776100329981045,0.5205273837846651,0.47323346714090064,0.5600736611333991,0.40283623925729084,0.4912072806902523,0.45810810531202706,0.5736358862387362,0.5950595835188697,0.5976312929063415,0.5523884113504326,0.47781057242578795,0.5464131288123887,0.5246295874628335,0.5598340162873203,0.5582316111122214,0.5407409055968201,0.5643070082109032,0.4997293652019642,0.543587962949507,0.6145062657490747,0.5934841918249262,0.5633029288396506,0.5249372585151425,0.49213824835777786,0.5463183053770166,0.5547177878636286,0.5261803574774333,0.5762283450733805,0.36218083846236104,0.5080160478736772,0.5520908112670134,0.39127218448724355,0.5307373463748162,0.5449679148655838,0.5160206667019284,0.5673968957174244,0.5755770118466914,0.5379120234073851,0.5609939756937962,0.5465534546327928,0.5840813309284815,0.5907259714853471,0.32294196488705085,0.48423575553603115,0.5382714076428619,0.5597039278938302,0.5430702098168971,0.5397371196366022,0.5385412838564206,0.5808313085144015,0.5731195943011351,0.5455055689530508,0.48511457455958706
S193,0.5507348370932396,0.5541689655104184,0.6180717338679255,0.607712811533645,0.5332790984090098,0.5360239219587803,0.5023451688570632,0.5199113601322435,0.5458546619191029,0.5572100544040643,0.519701530548104,0.5732255694391248,1.0,0.5375936199480155,0.45730977471713596,0.5847268271398001,0.35311566770563996,0.6006006504250252,0.566129067274862,0.46317432361966504,0.38073239429759886,0.416521058365684,0.48445530049373065,0.4889942225991618,0.4305548541435409,0.5714606168118822,0.53395664369621,0.4438951954793424,0.5242643166939952,0.5146647862966657,0.5257258129225744,0.4696495858052895,0.4887712740366337,0.5059877262671055,0.514057997164841,0.4297144084962127,0.5410124787854552,0.517344454200311,0.5702074499838811,0.447278010331285,0.4520447466538047,0.4921791751059341,0.5544078436323432,0.4948502965094792,0.4481894665645825,0.56565853669449,0.3686223184762578,0.4825114128333132,0.44904541455700875,0.5149167467188946,0.5671993756676944,0.56604268050985,0.5538396571047923,0.435711007464922,0.5565931591692379,0.5399261380143671,0.5095793621004505,0.5478134531201287,0.48976061896749545,0.5403851804084335,0.4963284322258994,0.48321966233867686,0.5663461703933866,0.5704902253166199,0.5565243631364941,0.5160838623194207,0.4961512825048566,0.5682454665972028,0.5250679311870715,0.5267676577202779,0.5380593407747932,0.371359894657608,0.4869255824931218,0.529724700248353,0.39109854942990563,0.5272270220712095,0.4905961019766314,0.49296352042630254,0.5725772947492009,0.529961523962949,0.4679207996473631,0.5385929817384291,0.5011038311523218,0.594606580543379,0.5911728996532858,0.27304487147929657,0.48421274233383793,0.5176261439673565,0.5271719564635705,0.5505093801357344,0.5294250276462241,0.5371711870132501,0.5101643022087008,0.5609213839167759,0.5685060941429512,0.4495373931285209
S194,0.5753742807482038,0.5600106354422096,0.5414830194628181,0.5844038900975342,0.45449283318553246,0.5166989465368426,0.5255502144490165,0.5045404885261383,0.5771449322930733,0.5532148810348445,0.5229490904980029,0.5701759238854782,0.5375936199480155,1.0,0.4569955298398656,0.5244582171270488,0.41417207144163104,0.5572774894424773,0.5513246949708501,0.4748664269759445,0.4090903916239321,0.4099862077647325,0.44189251613894254,0.4881308166359707,0.45243045173062824,0.5319092507686372,0.5274132682536804,0.4822367928471438,0.4908247012589346,0.5223189466568682,0.48355841433819535,0.4548169674932281,0.47322188835302004,0.4613884451360981,0.47260487420177044,0.4304143258564137,0.508315073350111,0.5085803522448438,0.5529581366194453,0.42711368072679545,0.4778214562269405,0.4923707684048424,0.5000579499546364,0.5115663816928957,0.45953103850211374,0.5809478834728345,0.38990888275567126,0.49445714881146596,0.42017010986362346,0.5906166034292478,0.5386420716379026,0.5480047382300958,0.5454207412421134,0.3602892335910264,0.507944638859988,0.5054041014171685,0.5303499082944254,0.5190860307730145,0.48388373864189105,0.5209467915470279,0.509405793460899,0.49051436108216717,0.5429943248571791,0.5064308377317279,0.5253699237533315,0.4832221999215428,0.47793766679072436,0.5473538425825815,0.4772290790679927,0.47540660040872695,0.515298690231794,0.34656831885942374,0.4813570842726689,0.5017918985597929,0.390686793402919,0.5428955940027597,0.5132098423000623,0.49560501464702456,0.5814613654818571,0.5564423013765712,0.48454108536566376,0.49884425848874847,0.5324402323366861,0.5370829943922656,0.5852734592201827,0.2634595204967891,0.48543733665848077,0.528975035937788,0.5466493294166698,0.5286304090942612,0.4992701914633051,0.5404202955573447,0.5765380512464694,0.5300920792207212,0.5141270244419042,0.48718539360404356
S195,0.47476527725866435,0.513240741227344,0.44777699832230633,0.5054194491454411,0.3602272300915905,0.4753012195045663,0.48412177951098656,0.4347807829474033,0.49193952981144606,0.5044825193075164,0.4343183370756223,0.47985453986083026,0.45730977471713596,0.4569955298398656,1.0,0.5119539935482235,0.46956333588084764,0.4676995495475893,0.4652163727323688,0.43403373105747933,0.3899518848490827,0.48440970455862686,0.42224363019851174,0.49349124708603653,0.3853615678677804,0.4454244864012742,0.4951630299352201,0.545419505187606,0.40447459223484405,0.44665252091003627,0.4143213385279667,0.5275407077678175,0.4518473075008934,0.47102962806073867,0.4340428975051649,0.44076481812567836,0.4136830239211793,0.490734319898801,0.49248351700294246,0.46881066233789814,0.49870997938869144,0.4489209041282043,0.4650009440555989,0.4491102260161095,0.4502313806104963,0.41337651558459376,0.46397658195721925,0.48969485664834933,0.47891926676022234,0.5074283349629772,0.48369245270007033,0.41277238603622535,0.4540565532957326,0.366331108024624,0.4022008627040674,0.44624871432041324,0.46304341527054693,0.47886506293434594,0.4947058251660079,0.5218041354735478,0.39964864325419935,0.4705812189151257,0.4468727356391272,0.473573220285759,0.5230702936687567,0.4977131128955278,0.47995213217793475,0.46780006486171777,0.462237471675901,0.4755229166893552,0.40782345224021654,0.3593991018395166,0.5916278344182108,0.46337716431368936,0.41985677837124347,0.47261865203949494,0.4581832106690036,0.5039044788232298,0.5083076739956442,0.4441896079261246,0.47861258170834153,0.4495529199360282,0.4363524920842432,0.4507551196963848,0.4872728592250868,0.3641381727626216,0.5134780427597997,0.4222761372410708,0.4660522896214615,0.4112984525823318,0.39263660312440196,0.45457384984988136,0.45595952269206297,0.46377877856080874,0.4597428939674997,0.44139672137572283
S198,0.5544597887270667,0.5729337649232219,0.566289638663665,0.5959799088383871,0.47232644772099563,0.5554289409966637,0.5613624757479801,0.5246895937729922,0.5551136482358151,0.60376694500742,0.5027471192402867,0.5892370412021978,0.5847268271398001,0.5244582171270488,0.5119539935482235,1.0,0.3891394544794671,0.5802324687098754,0.535614768454261,0.4668962681501483,0.4254968289849804,0.4385143449588367,0.503150847426278,0.4809205496246931,0.4310141224267565,0.580361260619872,0.601411814051892,0.5076020708306476,0.5225812353261443,0.47351659395642276,0.5252488975109945,0.5493779459211666,0.46463376440528636,0.5423524089632454,0.4789616964850081,0.4719152385156201,0.5303864446369353,0.5511829077490201,0.5954348678467426,0.4876293600077223,0.48459716742830006,0.5063572672647793,0.5637911233294866,0.4768107837798493,0.4513663527712113,0.5037296363109685,0.4077718546099538,0.4686823128716411,0.4682845089558041,0.5193134086494072,0.565593799516651,0.532684252948831,0.5562064746832811,0.47361032566242733,0.505320108450944,0.5208767712917326,0.5543091503318859,0.5421018666850813,0.5243768766226078,0.5319741291504689,0.47363404382380236,0.48057785131715935,0.5869613984802309,0.6135706616568124,0.5624984225056302,0.5300632027043273,0.5119500116028372,0.5360363203568036,0.5584783270125062,0.5395875251132854,0.5364445940378004,0.38647505317585285,0.5388391145378285,0.5546807641177184,0.38969517737474657,0.5620637193190537,0.5298341444404582,0.5098321953248944,0.5614130629514412,0.5253605661730014,0.5227106695854496,0.5599113182041013,0.5051189796992397,0.5776637363299483,0.557874567381472,0.3455521628792375,0.5062157542372286,0.5037979734798558,0.5496106476992649,0.5392165919543894,0.530678499298849,0.5357628522088831,0.5343954443483321,0.5630700277162869,0.5236717729482686,0.47048144005342585
S205,0.42591926854311557,0.3978718853716955,0.37977374693878785,0.4067635838334257,0.2936111511244861,0.40064974512568297,0.42820863381201524,0.42498857659120803,0.39123440306413726,0.43297586114792774,0.46179432665797604,0.3950241385589809,0.35311566770563996,0.41417207144163104,0.46956333588084764,0.3891394544794671,1.0,0.39096380438569456,0.3968024080036473,0.3673886830784817,0.36371901690761943,0.4503887957880559,0.37046044638044506,0.46213622087965034,0.3302572977639716,0.38279023313176797,0.3899282382639033,0.48694015329029106,0.35595525753991597,0.3975014705946468,0.3603001870664042,0.3875559472592345,0.44851479605499667,0.3920415431039699,0.3671223953523608,0.42093728814295606,0.3579927838295499,0.4047493191648375,0.40580579398681604,0.4102329072894182,0.4211181129157462,0.4253840800882114,0.3569221653779864,0.422504988818704,0.44642060699659614,0.37494462804839257,0.4162961867501124,0.4150646030223235,0.38913592030981814,0.4222596569073933,0.4037959121626393,0.3490603167249464,0.37675688369881055,0.28187540866728455,0.35409514897999284,0.36701944653313956,0.42102130050290676,0.4214045253178863,0.38999592670945205,0.44789069585545715,0.41411751648078754,0.41711751650129925,0.36096452014851577,0.3698574929320042,0.45144419748254205,0.3956748643992809,0.4048528404255807,0.3986331740148358,0.34704069423312633,0.448614292115303,0.3551754319651145,0.37321706966060986,0.4677534128048253,0.36537007169452107,0.4146901100916671,0.422871215968884,0.3848691091049108,0.4156142983636977,0.4310351576253766,0.36688404327553226,0.4325913099116252,0.3271840730167934,0.39089620944523573,0.3965674367829616,0.42682251499499424,0.3353867563584768,0.4414983172666891,0.36490456401509686,0.4304517804765444,0.3635847936854769,0.31995248999333126,0.4192640861433765,0.3818987696577203,0.39259594681600385,0.3484132223859644,0.4186094342856036
S224,0.5738947920619584,0.587735632520446,0.5977319366298002,0.6216289585232913,0.5200522199311142,0.5183271741916479,0.5051425022163157,0.5591404990537991,0.5661584867268943,0.6033729131602065,0.5235677447996966,0.6052191629424484,0.6006006504250252,0.5572774894424773,0.4676995495475893,0.5802324687098754,0.39096380438569456,1.0,0.5738321075449225,0.48463708515991555,0.41736629749012455,0.4221843391634035,0.4778985294465692,0.46476022486078417,0.4451406225919634,0.5866234284648346,0.5766852361021279,0.47896477697790707,0.5079866131704349,0.5083437451452865,0.5023401696789955,0.47216166075408483,0.46151843047528895,0.5402824663529862,0.514864638243497,0.41208213204095134,0.5758769753875473,0.5585609842865527,0.587067267638148,0.43926082161815994,0.47501455182852315,0.4817742417836518,0.5566658405052007,0.4819956118065156,0.4519417246763997,0.5724102140727286,0.3900023050538106,0.48686707033296883,0.4361594735530756,0.5293377990161202,0.5662747603781246,0.571292369350268,0.5461192140893776,0.45814250395178524,0.5311278734618453,0.5340274296495652,0.5334027216767216,0.5687229060322558,0.4986340196990111,0.5447834584323002,0.491470727674296,0.5022049583193734,0.5870137308904372,0.6082978237985373,0.5553287512437091,0.5140571988505542,0.46281573724565384,0.5457364617560503,0.52907164769511,0.49230928382853856,0.5240597902221102,0.3673844488693486,0.4951343654293876,0.5266375667735158,0.3989921843693267,0.5156734447902669,0.518649823153496,0.5222713048732375,0.5709010089679634,0.5568493204847559,0.48975900228219715,0.5699984517087028,0.5017701507803098,0.5725323172424887,0.5679072709293759,0.2918711017308713,0.494038610305624,0.5521677020651854,0.5708680563083353,0.5572689893925867,0.5293375357598015,0.5543254107794316,0.56140485987526,0.5665514364231131,0.5547800535089915,0.482168717272238
S225,0.5657893797677134,0.5790576590869094,0.5633955563271167,0.6019846924801598,0.4843810001718818,0.5260969865248318,0.5246307204538413,0.5688311742244602,0.5630898794114475,0.593455671058299,0.5410878647752158,0.5803990371365229,0.566129067274862,0.5513246949708501,0.4652163727323688,0.535614768454261,0.3968024080036473,0.5738321075449225,1.0,0.4716101591245405,0.47086630517363126,0.43323048788721974,0.5002738830579876,0.5002192400981241,0.4420461443051329,0.5710652495560065,0.5698264813600497,0.4911187888377714,0.5399084611908913,0.5497393185726105,0.5447216735852924,0.4894094077449046,0.515021341560108,0.5345200480963933,0.4710442608339973,0.45209221705372316,0.5172985366826945,0.5709409638197133,0.5472293260043853,0.4350257904531931,0.4701335252151835,0.5459849414489575,0.5270238503188797,0.5187408726511107,0.5056801650058369,0.5555784988229774,0.40024870276800706,0.4420588509870369,0.4626908365947937,0.5616577395582961,0.5818763873545079,0.5242345091628656,0.5506744611461506,0.4411085658152205,0.5546271140068362,0.5409463927015016,0.5448623698692459,0.5908120782553806,0.49554556144073825,0.5569687409872196,0.5259485702489385,0.5530149769603053,0.5805323195748592,0.5653036360667377,0.5617848897075681,0.5172384272144666,0.5252933673763145,0.5517522672143098,0.5177649062258233,0.5193346389536402,0.5550630531582852,0.38875560433093037,0.5011334624877015,0.5314369187557515,0.39083145242957984,0.539664292591405,0.49856914708074307,0.5110053247365003,0.5618869547738261,0.5668938455784572,0.5010653502560389,0.5126863200859846,0.5341492492461973,0.5623623359818607,0.5864479304231939,0.31720450800419697,0.513489669022816,0.5417247993627118,0.5745922223284919,0.5477502956635206,0.5197424443879944,0.5926126564123096,0.5513778056091613,0.5779870465509186,0.5725270385214042,0.5068315115298
S231,0.4872608335968338,0.4556488054018981,0.48789926519858096,0.4716885033448004,0.4612594123757019,0.432072909808328,0.45873770634484146,0.43182310557486037,0.47840732849633305,0.47497043964557295,0.4581255568523659,0.4509948119628243,0.46317432361966504,0.4748664269759445,0.43403373105747933,0.4668962681501483,0.3673886830784817,0.48463708515991555,0.4716101591245405,1.0,0.38032859818305553,0.37772910531905657,0.39466317024909636,0.4575248801270112,0.47661260689284335,0.49322694801082756,0.46446207184114197,0.4284102136518724,0.4633534743498069,0.4908600520432218,0.45119688434468763,0.4340218148995785,0.39345558506138034,0.4245222514436404,0.45971588937091123,0.40425521564764555,0.4364874299513113,0.47831811602063146,0.4703058279045158,0.42151700394192715,0.4048720236075478,0.4257492365527513,0.454353615435529,0.4725448462665165,0.4119028031782642,0.4979764249428371,0.3474429364648959,0.45541288044906536,0.4096951874289192,0.485975722126593,0.48405582119676516,0.46136914660115425,0.5110683384389767,0.34839321671672074,0.4376274625730854,0.4677320679523085,0.4230992067009579,0.45905535897028016,0.4380469552888867,0.4310598806276894,0.3955436280507665,0.44887396013077463,0.455555453978131,0.4562468191082758,0.4805394491273288,0.45330426850604555,0.4416488567630723,0.5053434266018082,0.44892296081342065,0.4647667585064268,0.4488751918760372,0.34520504102980154,0.4181063704312248,0.4846021618639236,0.3917583131550362,0.4512553604009414,0.4885545556339972,0.49273599691394954,0.48582346501070206,0.4570002426441657,0.430021238164114,0.4609616274638353,0.47598019613972775,0.46651080596648353,0.5026188403617715,0.2543641090628652,0.4344402066509603,0.4733487128402789,0.4636074111743127,0.4557972910449952,0.47140635227298056,0.46114181321361714,0.5047766861098597,0.4762426352003484,0.4860593538916729,0.4427178696946168
S235,0.44712705951667475,0.46534521920915095,0.44654954847888495,0.4510637410630527,0.34756722835489995,0.4410372635741171,0.44596444592872664,0.44461792822584845,0.47424800141630286,0.49917645139045086,0.4065213031530679,0.45997102069723683,0.38073239429759886,0.4090903916239321,0.3899518848490827,0.4254968289849804,0.36371901690761943,0.41736629749012455,0.47086630517363126,0.38032859818305553,1.0,0.38765447933622577,0.4457432290518131,0.42816015889098247,0.3669874002947081,0.41306699618844,0.44056015002204274,0.4359941631153732,0.434067073167716,0.38369238030816466,0.4128721266310539,0.4193559030141748,0.43660426268466423,0.3989321847712559,0.4484287015951375,0.4080590930539124,0.37934318712910087,0.47253695012488395,0.44844863114624234,0.41691115330620654,0.4361337891588619,0.4380468452481572,0.4078992220356773,0.39570042809196226,0.38265154406914226,0.40866380751670395,0.36351314994578077,0.3481266854824412,0.42443433315826984,0.4689857606712158,0.46595943727945954,0.39234543656919874,0.4209402002198046,0.3304955366827569,0.42015329149102965,0.407408464258878,0.4234906491489764,0.4607495999991298,0.37867971527951716,0.4671713660543352,0.3994289161048644,0.42820368108283713,0.4393890254703203,0.4399934507654335,0.4374777138196393,0.43496456891899715,0.4223573510228926,0.44477068477074755,0.4419067713258791,0.39737374748611076,0.4263176581099162,0.3561457302112897,0.43160037750384217,0.438781192503933,0.36787888709577277,0.45962140703288845,0.4044591428626959,0.4394740204060311,0.44183667110647584,0.40881621757425,0.45617909575094184,0.3882500080925302,0.40682701584360936,0.4111769359119144,0.45430999205423206,0.29811506231181173,0.44023129270909933,0.4048721541277637,0.4434546204721854,0.43812878360128305,0.4018692053985786,0.4355066205004463,0.4494676802227897,0.46001851615673983,0.40534147833729983,0.4232618421176564
S244,0.4278812825303684,0.4459502223972094,0.41603300591136216,0.4249018767432632,0.3348493170090212,0.4351138511087915,0.46498148585496357,0.42505026788641276,0.44666201451303855,0.464026827157509,0.44705158178101867,0.4256496151016973,0.416521058365684,0.4099862077647325,0.48440970455862686,0.4385143449588367,0.4503887957880559,0.4221843391634035,0.43323048788721974,0.37772910531905657,0.38765447933622577,1.0,0.45037722801494007,0.49230350412693547,0.3788254041347856,0.4328701082738782,0.47638073968066563,0.4796199128797054,0.40910670875503086,0.4151010211108015,0.40835212348697025,0.49056918554587203,0.45598418930764306,0.4179224962698622,0.38238653010582846,0.4382426777220325,0.3929860754746545,0.45266365320064894,0.44634261966319233,0.4709919916094085,0.4453977086218337,0.4613253490714435,0.4061107425409396,0.4123450769434067,0.41541422000092876,0.3335486584155791,0.4678829714252002,0.3903493903360289,0.4991388193915989,0.44396847875924694,0.44878229901851063,0.3621449192313473,0.4062664347945495,0.3477369289477297,0.395141567879724,0.43626661135324674,0.4227595374399762,0.4354252756560498,0.41511540132308244,0.46858484565544667,0.3979587608553308,0.4473536496180295,0.41871885221204375,0.4197544195037244,0.47311384982186633,0.43018406051509006,0.4599813937220366,0.4392599511469176,0.4281377360556009,0.4879924150856997,0.36904942269193897,0.39376329083465667,0.5071317102919258,0.42760504088402707,0.4284985117262954,0.45952882445895527,0.3934117958196459,0.49386647729392585,0.44316335075836544,0.4227020583781175,0.4793197586381448,0.418262634464196,0.4159190711923062,0.42989458184982776,0.4511625486413875,0.37592366315504266,0.46031913750074227,0.35263469488716304,0.45666396534559284,0.38842343766122456,0.3638005610110683,0.4403465699549116,0.37981177155406265,0.4368398228338135,0.4180552728944811,0.39998339436837216
S248,0.4917227904140219,0.5217260046035569,0.49992009699267426,0.5119043147201088,0.41161539144335224,0.4542406435771593,0.4933231985676301,0.4653407112964778,0.503223500071033,0.5127947048288329,0.45121536945225893,0.5261977482293121,0.48445530049373065,0.44189251613894254,0.42224363019851174,0.503150847426278,0.37046044638044506,0.4778985294465692,0.5002738830579876,0.39466317024909636,0.4457432290518131,0.45037722801494007,1.0,0.4501730736786579,0.40349614151876523,0.4938549402364123,0.5055067396316042,0.4502222342481501,0.4839554626601963,0.4378774312578627,0.48541283218995934,0.45293838679853105,0.439668717873974,0.4704203483044307,0.4515257327584139,0.4487885920140421,0.4430555363117774,0.5204372629809138,0.49772280634211863,0.482218974174651,0.43364584014593843,0.4664833546796583,0.5046805333169792,0.47087883294414445,0.41974307110305875,0.42668663851431077,0.3900869220476566,0.40120537837623726,0.4499565142787316,0.4886704676446435,0.5267027548698084,0.4536332998174941,0.493711486163515,0.44971309593359576,0.4839328141701198,0.48215698304661725,0.5144612464972038,0.4774503774819854,0.4825030017412997,0.4999813668596771,0.46807954789842243,0.5150220480336029,0.5005766706007145,0.509161872968848,0.4940668725043078,0.48832386055391364,0.5044038829146515,0.4691071145403295,0.5211070635453255,0.4851237429464088,0.47351274102700025,0.4136286582681973,0.4721636749951321,0.483645290534263,0.394026986701288,0.5171838033351627,0.4449190259436522,0.4758323364974526,0.48989686813801225,0.48829634656566656,0.4628612425772778,0.4799831688397024,0.43575638311593834,0.5025506863694991,0.5100024414672762,0.37614196920546883,0.43969800000710924,0.4336950198265982,0.4770946564694586,0.4658298192476247,0.46348601048455995,0.4879987051497179,0.46355639225810275,0.5085576987474201,0.5047626295495797,0.45573172313215426
S258,0.5131608771230232,0.4960526129700551,0.4888832857682557,0.5000638857718416,0.40572841223516676,0.47793709262949924,0.4935137133569989,0.4657448499247019,0.5165845115450043,0.5191449994865744,0.49909013500961863,0.4798267832222687,0.4889942225991618,0.4881308166359707,0.49349124708603653,0.4809205496246931,0.46213622087965034,0.46476022486078417,0.5002192400981241,0.4575248801270112,0.42816015889098247,0.49230350412693547,0.4501730736786579,1.0,0.39438291002593817,0.4873228778318204,0.49717828277037857,0.5135902487774717,0.46696888032775075,0.4929167589276061,0.4607588138217499,0.4923656584215539,0.49063525282759446,0.4775008830496783,0.4111655159368026,0.4513549347519633,0.443770464505975,0.5088045383000508,0.48016941322202955,0.47640273597383576,0.4903845811614266,0.475698849101593,0.450922116225988,0.4697886097852082,0.4359053614571827,0.44700490778861846,0.42990847561157375,0.4688176738289471,0.4677818337187257,0.5114408710710896,0.5121105786905528,0.4381802826490093,0.4957330835166974,0.355815177453243,0.47657060087829695,0.4869185960880198,0.5183905240529245,0.49589191543241795,0.4823444581283862,0.5190704356765344,0.42588103785415576,0.476207560995463,0.45860859184528247,0.4642166208011659,0.5532429814192238,0.4581075207502229,0.48648268125603766,0.5202583834002849,0.4502097245937089,0.5061453988517244,0.4573901167205823,0.3705703374354863,0.5250207587782726,0.49370159279123516,0.4271694565553654,0.5225672148776856,0.48872436067949754,0.487173190615942,0.5109054794975574,0.46884384200717966,0.518471026131624,0.4379337319998222,0.4934712407764592,0.4803796031640726,0.536725390138296,0.3231282515499099,0.535875769057075,0.45334019647765467,0.5268148403848397,0.4575214756089998,0.44233010445465737,0.504046061210213,0.4583702257067984,0.48127184190817307,0.45848876121154847,0.4618757663305484
S263,0.4358291191501519,0.4205048283609829,0.4481483812252518,0.4266946516480593,0.45907962954892423,0.4193643322463936,0.43641064113417216,0.40111825103395593,0.42503048231394647,0.44388531274961673,0.47625401982059246,0.4488706461391301,0.4305548541435409,0.45243045173062824,0.3853615678677804,0.4310141224267565,0.3302572977639716,0.4451406225919634,0.4420461443051329,0.47661260689284335,0.3669874002947081,0.3788254041347856,0.40349614151876523,0.39438291002593817,1.0,0.4860434419927049,0.4374147979350719,0.4062841992301913,0.4312432674843839,0.4995758009267208,0.41138831251544605,0.4042624689737253,0.39952889241052714,0.37441951376630667,0.4002873733416539,0.3737908002629504,0.3920929979303557,0.4233049204333572,0.4418723519981237,0.37302816338997047,0.3835151775603671,0.4237729452386143,0.4253677103232021,0.4846063586181254,0.4288736760450438,0.47787389285684323,0.39201188952197286,0.37893314224201946,0.4257036028418888,0.47069876522912235,0.4421569440523918,0.4609480842639342,0.5033761750795925,0.30047966856165,0.3978876414626773,0.44000588020647835,0.403132428401177,0.43140876952592555,0.360061524669929,0.3983683874526802,0.4122870363015787,0.4564224578023368,0.4611822830667197,0.42869987823326583,0.44612405538473543,0.4547269264935776,0.4193128427927384,0.4658644323306418,0.40889008814732763,0.4378890260296432,0.44844410918338273,0.31372568682223556,0.3800219060485226,0.43548198073564914,0.400969929660564,0.43398059557153035,0.4523651706408106,0.481789302928995,0.46282740743696693,0.41647703197561325,0.40483249733781657,0.42953708611128905,0.44781364583234795,0.4221749221157496,0.46668975165352655,0.3025166249418991,0.36647115677243525,0.4128338673661771,0.43239372646408214,0.4404348702982317,0.44011841429346243,0.45021426543702014,0.4639955322991678,0.4568428571758979,0.45312647387019633,0.37366162126360636
S264,0.5909984715924669,0.5960938276990816,0.5687092327405915,0.6047865487033124,0.5211087883333004,0.5354068312971408,0.5354249455356136,0.5176237601406071,0.5595088029264311,0.5801853465620724,0.5310670973091358,0.5831278607859915,0.5714606168118822,0.5319092507686372,0.4454244864012742,0.580361260619872,0.38279023313176797,0.5866234284648346,0.5710652495560065,0.49322694801082756,0.41306699618844,0.4328701082738782,0.4938549402364123,0.4873228778318204,0.4860434419927049,1.0,0.5923371574055506,0.4649855892751773,0.5428996867811077,0.5067298230161645,0.5502912743741879,0.5031537680258444,0.46644340826910413,0.5337261277130502,0.5111928676937763,0.4300077725641611,0.538669165848257,0.5623534501451677,0.5829240469102088,0.4610714179175588,0.46393650971273903,0.47696296523624926,0.5289761627975695,0.4901065605989614,0.4556193561271773,0.5438410037787926,0.36361306553802275,0.4573172287390226,0.41723270638833754,0.5318799367156851,0.5724816694364814,0.5364662234141667,0.5803850621292647,0.4250953104709829,0.5586591206791934,0.560704027110977,0.5437740894281091,0.565594920772065,0.4998077244974868,0.4934486037839112,0.47609015232892593,0.4688048205633817,0.5867919299646793,0.5729082971703667,0.5665441058525983,0.48001062132807926,0.4996822098569732,0.5537860642493591,0.5391440344520452,0.5156443955108919,0.5174248808908186,0.3610598432683869,0.47374908257971815,0.5647304756436466,0.36525380814596575,0.540925257507453,0.5377827507350226,0.5061518254266187,0.5643864448990272,0.558921587308497,0.48744421959289885,0.5667656007294574,0.53123277750037,0.6050391169551028,0.5810670056029863,0.2582697210307816,0.4614067648775968,0.5561824684126631,0.5832169924143056,0.5521829284648628,0.5474782200153056,0.559060384667753,0.5533809366962552,0.5722366901325703,0.5546071766019822,0.4443335933359228
