Sample,S118,S121,S126,S127,S137,S141,S143,S146,S153,S155,S158,S187,S193,S194,S195,S198,S205,S224,S225,S231,S235,S244,S248,S258,S263,S264,S268,S269,S286,S288,S297,S334,S344,S353,S365,S370,S378,S380,S381,S389,S398,S421,S422,S424,S434,S436,S439,S446,S451,S456,S458,S462,S463,S468,S470,S475,S476,S478,S479,S483,S484,S495,S497,S517,S524,S526,S529,S53,S530,S536,S543,S550,S551,S552,S561,S563,S577,S58,S584,S587,S589,S59,S591,S598,S602,S604,S614,S617,S618,S628,S643,S655,S77,S80,S88,S92
S158,0.4469345680304341,0.6342030221869636,0.4897312051112237,0.2949688416071883,0.4841270443700545,0.5897466987749329,0.7769506865174955,0.45419499247808104,0.49348170362538957,0.47600919444260303,1.0,0.34608639089810866,0.42187659227975627,0.11900371577230762,0.7504180855300251,0.544469920072637,0.4215190109853907,0.6720501427488424,0.46949714029984413,0.2659387586017006,0.2322522519751835,0.7014604442671479,0.5971500908268533,0.640100873394547,0.34903128054136223,0.8559747525617264,0.6420327338915202,0.6146883129632531,0.5332582547058015,0.6510665139636678,0.3841703691843811,0.8019690542606718,0.7450702104249073,0.81774858353517,0.2717451981155332,0.3764432522352287,0.35912789246727417,0.639311339652113,0.32322783458804816,0.3348758472677016,0.6978335686251568,0.7235217958364136,0.6578370171197743,0.4702341826751647,0.39827798332802566,0.5743144002209508,0.7590856447794527,0.42174755315697054,0.1715173505286156,0.3017921535067172,0.4086610486261346,0.16909570313815525,0.7975479656718302,0.1820974697765798,0.29676910670066947,0.3442352118395111,0.4634848564052475,0.6027647669548305,0.36306922067980874,0.2748985954941805,0.3507921985079089,0.39918172807504493,0.43672325182061866,0.6618770880117704,0.7885682524383711,0.38880596733354844,0.8013837087925207,0.6219129235316627,0.35508575111645124,0.729106105363593,0.27915176973374933,0.49544555471006535,0.5216470576808294,0.4431682603392735,0.5333407218015711,0.6839799378064771,0.3099515885477997,0.44395994094383984,0.43203169301176314,0.44245918711090537,0.5660016019757506,0.3976548484436908,0.4396205068245933,0.6037300016388933,0.7259315827243188,0.2576120550804686,0.6508891554562555,0.2922579604192468,0.8100960666960684,0.3635924232707525,0.4420002045558167,0.5522332917522302,0.40887469063709436,0.6742507718433202,0.42971336676075145,0.3575709091778847
S187,0.5024441150118761,0.7507886026511741,0.5733800555441124,0.6631791910772306,0.49505416778511435,0.5596156160434536,0.4008564258424534,0.4666535262841601,0.6708979275198448,0.6628719095708536,0.34608639089810866,1.0,0.6466685371341115,0.2899204473549163,0.4352777863936771,0.6559890225180186,0.17501934621911674,0.5121466987462748,0.6334982836344064,0.32482302275270447,0.4785413822812479,0.18709522915131482,0.49055099737861285,0.3766217130734175,0.2906995778798118,0.5154898183360238,0.46927056479061546,0.4047191689903473,0.7064882799485033,0.28349521849321635,0.7850176042677846,0.30442899899070985,0.36322305548196976,0.43106829193144436,0.2780179558681397,0.4063452255532718,0.45000598586776075,0.5214525369980304,0.2922064779014478,0.5006726059405524,0.4063227448166338,0.44022952657586956,0.49210322237055815,0.4110464157791225,0.46463954588817735,0.3838847567389889,0.3125982593796842,0.6809719166104496,0.2296578791550269,0.4656155287170667,0.4838139364698466,0.6403644770227042,0.2790574560107767,0.359130234145716,0.7741772508616859,0.31301448861103154,0.768264189340232,0.7104577797227388,0.4173693675626664,0.6310524958081254,0.5175663270332721,0.547050971388913,0.6464744111924827,0.2756636033561125,0.4965317768411529,0.5243195215778296,0.34285808519990535,0.5580490701383355,0.5562185984925062,0.3799278415094576,0.5848028618593778,0.18860791173489588,0.7207014827220996,0.7174353991926602,0.18446904321318092,0.606791008661969,0.51411340144037,0.3145888206482107,0.6924451135279063,0.6806037899362227,0.5815329494094139,0.39322671275740184,0.6143239970790277,0.3725985060554504,0.6267167864418746,0.17996935834661487,0.6243086364182713,0.783872811278205,0.24781053565662647,0.6045695172076057,0.6262718393626056,0.2988981530172006,0.7853038149391673,0.6335965327395233,0.6402000984171575,0.22907058520034562
S193,0.6224674608917464,0.6835279370194285,0.6253562816763808,0.4549316112716023,0.7592353344043286,0.42653408513690916,0.3461709500376111,0.2638345363090415,0.3791935371001003,0.2990359419610471,0.42187659227975627,0.6466685371341115,1.0,0.16922086923302337,0.19603966859132682,0.3417943271551498,0.13017847788243542,0.7448706892401488,0.3324265368497258,0.5837447857158553,0.31796697689689335,0.09554825549317447,0.5360862833024971,0.261745311035984,0.4505761295883579,0.5287673402421919,0.20214858200813124,0.33735324527501176,0.6770802326224885,0.21055402569804194,0.7224171514523461,0.3800648342623626,0.4085761659189704,0.378577181334676,0.46148692903975674,0.40463447188784607,0.3617054630537192,0.3633359508864684,0.22594704209730154,0.3608554808013671,0.351406886678708,0.5518801852903662,0.355547978132454,0.5219972726042335,0.25181600428569273,0.35435614961815776,0.18670194434820753,0.30838924505660126,0.32490543334526023,0.45419355592569954,0.5250973271272157,0.2838423921184341,0.25075788874133254,0.13658624948463738,0.46201157703651496,0.352029037469474,0.6728441444646673,0.496010177392213,0.22194025001649875,0.3673527214226944,0.6820988133650279,0.6746526572652066,0.7348571412165886,0.21080393146045928,0.6972839589413237,0.8875837842661248,0.35754784686126984,0.5816933037250511,0.2243423400356659,0.30636515905059203,0.45076580945808264,0.14966268179196784,0.5010704580090395,0.7179934708754685,0.0706290114251169,0.5701844666961529,0.4240322041368405,0.47028777647556885,0.5051125829361978,0.8411610851468361,0.33157316332339926,0.38708911216943476,0.5290266068771851,0.38682095541034855,0.5956000010484411,0.050309122604937584,0.3184789347306318,0.5259561770149185,0.13699543969084416,0.5735480918475532,0.8560886306642747,0.24015163028443276,0.7227147137222789,0.6081474218305695,0.7239356869358813,0.12136515900797884
S194,0.18348842811427546,0.22346507216704437,0.14409555034861954,0.5047186505441821,0.17701375256532303,0.17989145014838215,0.15151904577046926,0.545538460270473,0.18081288832432463,0.16536770706721748,0.11900371577230762,0.2899204473549163,0.16922086923302337,1.0,0.06575069465259531,0.18595919178483866,0.1935192771183114,0.5596293559282718,0.15264691190528146,0.6424975684958671,0.13816730067990513,0.4416771092532734,0.24536864263318625,0.14042774861502438,0.10581005738061788,0.1557280410816856,0.1272258917828849,0.11204121878699658,0.2142532928259282,0.09205011046551137,0.18738698107023444,0.0974635300212866,0.1429954557975519,0.09860650844101937,0.7455793208694699,0.13009086448211227,0.4082471181624102,0.16090159822842076,0.318473264595972,0.20760650906507683,0.1305719363817729,0.13757265980658684,0.09306837549674618,0.1571741468298663,0.15320226331032538,0.08286660689549841,0.1068938803075814,0.3170149212746026,0.12973386092306793,0.16702053293311403,0.11595190914465903,0.45151851601208337,0.09544580589869722,0.0874004032712028,0.26344836009789274,0.09761600248938396,0.2295006208253454,0.16367221199813886,0.12058527119270723,0.16471326840779377,0.14741238545469915,0.15373046832898452,0.17734292120010808,0.07222435699168162,0.13134392784647064,0.20284811825598048,0.0636834801969739,0.13342581632775075,0.1492218789790256,0.15601377150337203,0.15421361748533646,0.3144690858283806,0.19518009477691833,0.16333272185553316,0.06965161486730609,0.17349752272709118,0.4664891395637487,0.13865175778711392,0.2083790791135255,0.17455633805256487,0.15526389758393877,0.17383113812209616,0.16974721095224954,0.1087332282532425,0.2116615345204611,0.049994452877438644,0.12961843517903904,0.6485484733137006,0.06257333002469101,0.18774687156359127,0.23564156194555808,0.074736052001105,0.24126882212903267,0.16556063975220547,0.36425485776014077,0.7446582176990209
S195,0.267953191941676,0.46711555297978125,0.29441512802298875,0.1766061491371056,0.15151259455761068,0.39310988983875905,0.7511980102535091,0.39975640802396284,0.5163761957481297,0.5093325693701207,0.7504180855300251,0.4352777863936771,0.19603966859132682,0.06575069465259531,1.0,0.5780571105194928,0.25578009086405906,0.3069968527781979,0.47001542827684384,0.1011900067004593,0.3340558260394515,0.7740581567980896,0.5533829875491579,0.686710874986592,0.1038267626851821,0.7006595535338371,0.737995283577153,0.6026830794176925,0.331982416610322,0.7579675150929527,0.3078615405357765,0.6870840236859694,0.4991051675506317,0.8605184378670625,0.09378773891159464,0.2720539673578277,0.14964282009444507,0.5556709884158234,0.23356313391193984,0.3232927302849544,0.5454067113746254,0.5986996984190481,0.753967038881863,0.18700018104366412,0.27384028530990756,0.5762599210832207,0.7191698880590857,0.47656143987849864,0.13186274827663336,0.21979169713270097,0.23904098249009775,0.2234346218976384,0.7406152054283329,0.2550459444471711,0.32043118084912914,0.29434728994605763,0.3325158255766424,0.6577553515647385,0.32561959055963596,0.3237223097974733,0.20183574852709707,0.23795698136065502,0.19831258911904492,0.6745173842205845,0.6462534582049931,0.1361662736053304,0.8658874633060685,0.5574235774834477,0.35124375969977906,0.7050744908816771,0.24874031409503394,0.5080219496634658,0.4903669676964564,0.2769113675848721,0.5476549911530145,0.593475381309226,0.22504868919247834,0.17154982366398586,0.38249741234112056,0.24438460800631123,0.5905667153894233,0.13764575689472935,0.269196675265887,0.45580181347871473,0.6847931572772962,0.40094012290845704,0.8401966933007888,0.3362365882964238,0.902568198332093,0.22087382925048915,0.18434554442017104,0.5384143108546309,0.27243471127604113,0.5577523682235007,0.1756045767791392,0.44352076056959655
S198,0.48468237512591095,0.7638908414891413,0.5051861053120951,0.5650229058257977,0.4356201962496864,0.6992247083576616,0.7426353566924381,0.7172730115637875,0.8889935506452877,0.81054438754631,0.544469920072637,0.6559890225180186,0.3417943271551498,0.18595919178483866,0.5780571105194928,1.0,0.1717057883647839,0.3957373843865517,0.7196459877763547,0.17063206980709378,0.42105577142211303,0.5137641642217824,0.5365260996075324,0.5631804986897792,0.37373090423559185,0.7356993622087257,0.741066136957003,0.5312923284596154,0.7302981305111461,0.36980470996496106,0.7556773174073941,0.5906735555032371,0.5251525010428955,0.7049121212006406,0.1689582302944077,0.5324297188740522,0.4477861351371626,0.8195138133549715,0.448413087755702,0.6145009051708338,0.5835876176442933,0.5579340347210958,0.604059542573537,0.5232546094600815,0.6673671989848656,0.4049482269556486,0.4361444937140784,0.4285165525729606,0.28707501246487455,0.3917853775683554,0.5069184348187482,0.5284244204243358,0.6372539676367432,0.4564460030704549,0.7868515075786237,0.29986765614064925,0.7969954996384156,0.8493362022171634,0.6322872239805991,0.5578829296916333,0.36964332485756746,0.4457937557116294,0.6520761529183444,0.5513082432480301,0.578205797767924,0.25248567875572847,0.5359912557316509,0.5615690661238087,0.8580466862852046,0.6675002219790908,0.5602876457375957,0.24670675145914367,0.7804726653553362,0.6122917425760364,0.3554528242940136,0.7513850160651384,0.552410175595219,0.34710813602203994,0.7148448047413309,0.5264426944027307,0.8616028873058093,0.5875961905471457,0.573963276552364,0.6279372940364746,0.6940592659162838,0.14111096438456883,0.7518464089085013,0.6247035655560088,0.5970659463315893,0.6324526494497646,0.4029518634485172,0.49269097287924024,0.6825431494189944,0.8319180825311279,0.41214517221297586,0.33745651705701984
S205,0.3400342365039395,0.3573332255252146,0.3302113953751209,0.12411027534752817,0.16988546248680114,0.37231925306223834,0.23300674034348334,0.2667420368565404,0.16727384073244922,0.24147248586997816,0.4215190109853907,0.17501934621911674,0.13017847788243542,0.1935192771183114,0.25578009086405906,0.1717057883647839,1.0,0.3743359693570316,0.27056829763800694,0.17281672964218187,0.36841525116803275,0.23144325425539813,0.21772023886183434,0.49101931783925923,0.24082019051460835,0.4636757618799754,0.19473777845727258,0.5115842417406162,0.4413923349549208,0.43709382884637926,0.13631611687580625,0.24469537988238776,0.5646476416583012,0.23089892315971317,0.35495618614844726,0.11887450652644227,0.1636614699921246,0.2750600842136667,0.17194218752066615,0.22237200325417272,0.6184524138270059,0.2992665285033287,0.19218372690971286,0.2744720076437801,0.27759077678753385,0.4289346740513822,0.6977741494661315,0.44969133404869344,0.22168050413667229,0.1852861355394928,0.10912151510916845,0.11352928098246984,0.23352219550727737,0.04857316359039188,0.11003716526695562,0.32279945346328454,0.22380544584168227,0.18629420303169986,0.23466268315683347,0.3120068485335403,0.21534228108786801,0.25727672352461983,0.20248297219239686,0.1924926443830659,0.3159051751410472,0.15307593217980653,0.19262687909732923,0.3556462969380835,0.14412788271982413,0.28213095145290723,0.2800648266205037,0.5239189370869453,0.49572386119150413,0.2053556039518868,0.5331972842418737,0.35678839106861915,0.29793532159184566,0.26087864596417465,0.24713075553754704,0.1120969044913599,0.231983603125684,0.1777735540093065,0.3164184620776105,0.20821961419559676,0.3596281064899818,0.45351201875589175,0.2796022368748424,0.2277112340270787,0.22815242941879976,0.2680542272865031,0.21726687409768008,0.17670778461173875,0.22357288148310817,0.1766371421313152,0.13136796233009174,0.2816861718783641
S224,0.5611967526188978,0.6874458429353084,0.5633599423596388,0.5815688866617317,0.7485102864951487,0.5411406588852257,0.4679528322631925,0.5153553674416788,0.4141557146860373,0.3429184468242966,0.6720501427488424,0.5121466987462748,0.7448706892401488,0.5596293559282718,0.3069968527781979,0.3957373843865517,0.3743359693570316,1.0,0.37832716205078043,0.7298150009100958,0.2386257939665939,0.4380247357832159,0.6034994789644359,0.4106936866620645,0.49355253562613943,0.6596511747200317,0.3338487597009432,0.40736555407009156,0.6520456213299729,0.3567493487112392,0.5553836714442781,0.5535442789816406,0.5917879427125605,0.4954678374990118,0.6979152353914976,0.4212701334957214,0.5598289521131727,0.49331371257162293,0.38786296736893144,0.2777235911601601,0.4863032471886577,0.6524544593664292,0.4345319157869052,0.5657376986942321,0.3597080316816963,0.4416231963400672,0.4109274065303048,0.4567971385607139,0.24989490034054618,0.3983318392972691,0.4613432169667129,0.36283499698250277,0.45191848335262663,0.126426035353442,0.3846857697626693,0.3530210858637133,0.6050498322935961,0.47536970200631945,0.29468780200454514,0.29500319596754987,0.5420592496848475,0.5676493235143791,0.6730823636320843,0.35929929162700547,0.6999167576016554,0.7586296269372089,0.43356500509899454,0.5918572994457719,0.2616522059341788,0.4306316308261422,0.38689215787085995,0.3969576604226581,0.49260822061607623,0.6201676257252356,0.25604222328712933,0.5565724701216931,0.5383447128669996,0.5222075891112169,0.46780569942405736,0.7069215024943313,0.3537492156611062,0.49645023354283957,0.5542066936776515,0.4569664771669123,0.6420176112798904,0.11352093393491636,0.3583487751945309,0.6027723993912338,0.34121856258034433,0.498340453826152,0.7919216889215286,0.312725608951409,0.6708781949210498,0.6368661698259352,0.7626481629726808,0.4745439476524551
S225,0.41000155408808037,0.7137396938894668,0.3364824573655101,0.44344514290423587,0.25484882609124404,0.57810671201385,0.43455526271237077,0.5336861614609353,0.6307770433643431,0.9439370929410482,0.46949714029984413,0.6334982836344064,0.3324265368497258,0.15264691190528146,0.47001542827684384,0.7196459877763547,0.27056829763800694,0.37832716205078043,1.0,0.19720088831521132,0.5202201621270578,0.304094507547906,0.4754331591930898,0.4336763982147719,0.2230417189092031,0.5804055293480846,0.6381335309514667,0.4735141622802843,0.6650188893833106,0.43251860677444043,0.6762001899340718,0.30975506728276736,0.3734735545839192,0.4758710927444636,0.19244475687357565,0.26976733512026985,0.23455384709551397,0.6005188486089247,0.26228305982322886,0.5167844077638473,0.45736967338555745,0.4097733469367182,0.4491829281910099,0.3263323722681901,0.6551245980625492,0.47710586485819606,0.4095874748006847,0.3413309806548914,0.27839281894250034,0.3972622938827479,0.44048034013662796,0.5355415929283905,0.37422878764577017,0.43754045915904716,0.833700917099793,0.3000144398177158,0.715393196032936,0.8381773262227753,0.4128196221256446,0.5667261258833753,0.37161384521962004,0.4708279077065456,0.5074264591373961,0.34560622948026765,0.3922719666641905,0.27824768916305986,0.39938670031500645,0.5586497901789287,0.5946428153899642,0.45312085845017314,0.5813748730181981,0.26586517396003595,0.7542442569082405,0.46392159447030423,0.3329500103909133,0.5834810187824633,0.4213673505311548,0.265424858524688,0.8146283072490842,0.47974627998986197,0.6385213974576445,0.25653592204820075,0.7675334326986114,0.32045049665554204,0.6079954114315348,0.30180602623582087,0.6803841933467776,0.6193592539123087,0.40777149246255817,0.5806767495551859,0.3965207859225839,0.3617213408020159,0.6465118635810514,0.57640878122638,0.45029060834210966,0.30970430660942905
S231,0.4079365054783608,0.39416635178523995,0.3629624952456971,0.2574316076266123,0.5636873954702037,0.22724688632329593,0.21589815264981937,0.47500930136143404,0.21210938575594462,0.13318151545091528,0.2659387586017006,0.32482302275270447,0.5837447857158553,0.6424975684958671,0.1011900067004593,0.17063206980709378,0.17281672964218187,0.7298150009100958,0.19720088831521132,1.0,0.20632105895262565,0.35908841078522946,0.46606538340521686,0.198238205669928,0.4585727940833062,0.33054385340653947,0.09994467664667361,0.22406245764850108,0.4249999281764767,0.20149943567347006,0.4182515107363003,0.27300048164323254,0.25002713438273094,0.2075484829673513,0.9117489880108618,0.28167879132477736,0.230591403359805,0.27227705148457004,0.3447759390442199,0.22633016303553266,0.12705541922478036,0.40669691187728607,0.2263138743005786,0.3661399747616857,0.1986046785116231,0.33637094077039664,0.09910853843201717,0.1597220100091029,0.12767139088311086,0.3102764835449143,0.3590609195337475,0.1380638534797397,0.17855633044979635,0.06181777448905823,0.22092110043797764,0.22342106450892862,0.3941916058779049,0.247752851780621,0.15790697068120496,0.16262011134259913,0.39621505357332953,0.46476887747108153,0.5152629035224244,0.10411601874227938,0.46258834257135883,0.6696378512619952,0.2036312813968455,0.422953897589206,0.12275010201324976,0.23613978349175946,0.2796072284166057,0.3478917522051379,0.29293013208718577,0.4605709464638854,0.11007408288951948,0.3226488427289176,0.5718260284268967,0.4088732968563058,0.25687073992895204,0.5570940349454905,0.13792173418195852,0.284983908099107,0.34177832202237846,0.21529920899668809,0.3709021385685636,0.10125080240002016,0.17852721949131234,0.6525662538075976,0.07632700393956293,0.3400755160621116,0.6544811283888106,0.12653756447160225,0.4823424087383894,0.3976073461454146,0.5190936223995064,0.6758563816793365
S235,0.45031517600651594,0.4766111025692975,0.4273048343937349,0.3024135398693243,0.18047925618518057,0.5040650435865661,0.28967723587876926,0.3446723263299878,0.36579145765557164,0.47518631188552485,0.2322522519751835,0.4785413822812479,0.31796697689689335,0.13816730067990513,0.3340558260394515,0.42105577142211303,0.36841525116803275,0.2386257939665939,0.5202201621270578,0.20632105895262565,1.0,0.162688300825359,0.35228253301517864,0.5698344067046945,0.2308556100103406,0.36841726173102285,0.2978632364564835,0.5923251469575962,0.49190087448367104,0.3702328261402974,0.507983305909776,0.1882735818515564,0.45329590204874737,0.295647053590288,0.2531049271496253,0.18731821173056817,0.1412180474597291,0.3941130764970593,0.22908563316971198,0.5773952816992206,0.4884225952652248,0.34002497698304035,0.32933181761261,0.29851507811479805,0.47562059623857045,0.37148725122706683,0.3389049366203062,0.20780075255691877,0.24832064872262405,0.39342925544176854,0.28414279146814136,0.33430767323611554,0.15673471010126827,0.24344979771131814,0.5263107550004776,0.30315359128621755,0.4886265006553102,0.508119582892959,0.3799957798184357,0.45820469512771356,0.42563672367496186,0.46642043416156764,0.3729074497480689,0.19482132721597178,0.3644401272845803,0.2560681956948021,0.22080268953612725,0.4625992140412596,0.3835838169383017,0.3814845698287108,0.45125139829137695,0.3831359703233608,0.6156813309478091,0.36205897519147145,0.41340571109677415,0.5224117995684291,0.40581879909551455,0.2937909411543611,0.5420248497309021,0.32686151129392815,0.5379170899577103,0.1717290711306918,0.45877643070410845,0.19737746797800315,0.4626257646420381,0.5152072757334549,0.6034105765631288,0.4551004159638006,0.189967703672965,0.4312932137248342,0.2699395586069048,0.17767348042947673,0.49429910430348933,0.317389337582727,0.25765377171632153,0.2943103961666358
S244,0.21673622535912496,0.37455289940113845,0.2833195687563087,0.14567122226468832,0.19573224179197046,0.3059423097560443,0.7564926343262407,0.6296534085776333,0.45104665452862513,0.35960708429079724,0.7014604442671479,0.18709522915131482,0.09554825549317447,0.4416771092532734,0.7740581567980896,0.5137641642217824,0.23144325425539813,0.4380247357832159,0.304094507547906,0.35908841078522946,0.162688300825359,1.0,0.5411746715070105,0.5821565506611982,0.16759568506626132,0.6666656509601195,0.6903945326741107,0.501042817317641,0.25932008681206176,0.5567060685644317,0.1857239857052142,0.717995426630379,0.4624573101871001,0.785082515479304,0.4280023943710004,0.23768988352714826,0.22965561375768173,0.5543671532945644,0.3858624372159333,0.2942418945457197,0.48585295898765857,0.5766658604286503,0.6023880186777434,0.25720973684603865,0.24347712349543782,0.4479843974493939,0.6014880062142298,0.28344382681333946,0.11736291478761285,0.11095031393578247,0.24814425470897383,0.12790109955835482,0.7709799876662516,0.1765012371900896,0.17589841947772666,0.21265453037997262,0.2700856341056026,0.5057529363863006,0.3343395551951134,0.2177743289890699,0.14422046600418337,0.1728262053716254,0.18043776748177276,0.6493352791543736,0.6026079929856725,0.09841534230078441,0.7766300490121009,0.4426302764560611,0.32846746106897284,0.7211835522968306,0.12472672358982162,0.5191067729938759,0.3351855320297191,0.21544138881461672,0.4735085013114184,0.5389453968474521,0.3548766180261219,0.22571547955638893,0.24680270337930055,0.16782287827473674,0.5490412083162726,0.2664924711960084,0.15828048436544995,0.5229906220990673,0.5859810798807841,0.24343781253851038,0.6231417379870933,0.399007112344967,0.8440847695028489,0.19187729905053086,0.13896759306733864,0.5367089566434443,0.14271999065309193,0.5181371987400241,0.1410755656222057,0.7296003073993426
S248,0.48754572444048005,0.6710256093561918,0.4364499111759035,0.37125363736031036,0.49146772534653627,0.4825370395678896,0.6336018085010321,0.49386561879558766,0.5249347423510499,0.45944772052853977,0.5971500908268533,0.49055099737861285,0.5360862833024971,0.24536864263318625,0.5533829875491579,0.5365260996075324,0.21772023886183434,0.6034994789644359,0.4754331591930898,0.46606538340521686,0.35228253301517864,0.5411746715070105,1.0,0.47806146104507796,0.3151845727648672,0.6518187597762188,0.5485825430826459,0.4940498536847784,0.5728784840848664,0.4842740892701075,0.5903450487235157,0.6572156855075998,0.47349462737057013,0.682418756699723,0.4145100585568757,0.3908497616529174,0.33986970430303676,0.6411851574362442,0.3339481675883553,0.3558823325838567,0.4255134470088777,0.6884171247308389,0.656955313105398,0.4422856067139045,0.33243517141742185,0.48490823379332515,0.42281815325913197,0.33183746691048,0.19987330453668606,0.3700311990140609,0.5469019733306548,0.3073300491599771,0.6386372811503147,0.35069479321755703,0.4541234897869544,0.3558926713832543,0.5889755264881131,0.6294064102455463,0.4876663016880307,0.32168978749145993,0.5635342808553477,0.6294785493153003,0.5796178239042428,0.5714391178303906,0.6937161708196293,0.5905208551125277,0.6672406258151623,0.6708348483903882,0.45942065392749354,0.6112954341658535,0.4763876458502978,0.429354975366833,0.5602991044112714,0.585194417350019,0.376190514443979,0.6577327388070178,0.4549995533596758,0.4138875789175489,0.5242567989019922,0.6229061626157197,0.5097291891216486,0.35711757763986895,0.4675177384866832,0.5454450200418951,0.7069203909733751,0.31174267212507756,0.5799921735050042,0.517485279314476,0.5726412053903255,0.4510419800910844,0.5899941133392957,0.5466988797978505,0.5842795892213132,0.7037837899541923,0.49799107515525975,0.4491190363937483
S258,0.4260201847740279,0.55813954619196,0.4784172703700009,0.3093104658904393,0.3738591252475084,0.649300228220881,0.6340126858732569,0.5066133440471998,0.5074225250298287,0.43149306188478,0.640100873394547,0.3766217130734175,0.261745311035984,0.14042774861502438,0.686710874986592,0.5631804986897792,0.49101931783925923,0.4106936866620645,0.4336763982147719,0.198238205669928,0.5698344067046945,0.5821565506611982,0.47806146104507796,1.0,0.33238636338301275,0.6531200289356941,0.5443545531846202,0.7660166649252212,0.5078329945856593,0.6248882842691966,0.39164869864335716,0.71444252641013,0.8344207217490454,0.6719299573204626,0.2052846440638446,0.2989681455229397,0.36689810983173143,0.6665181389840972,0.3324845040919069,0.5299718920611582,0.6398831694164473,0.7102033433994128,0.5642713240803294,0.5056017931479557,0.6571305316595277,0.4393072600755481,0.668947617181392,0.3652157508179059,0.18575700512883198,0.38949418883246933,0.3283012676493975,0.22093004246583092,0.6332150374943587,0.2247040786252752,0.37908751550065134,0.40909195212686633,0.4513796775972856,0.5268774311555025,0.5724356694542294,0.3988687265381643,0.3363860602691989,0.4769146102690993,0.4018535714130327,0.5219870582308572,0.7207813468018581,0.2637984605840369,0.5950668189621013,0.584070666785382,0.47262981955486283,0.7384827948451845,0.39147836195623975,0.6679564365481481,0.6533876698832676,0.39895695274612764,0.6545235568665464,0.7185769847244564,0.3856061459740341,0.43522871443316324,0.5456391938429894,0.3592258580233282,0.6923445699564937,0.44196682858841074,0.5178381879593972,0.5091849695863082,0.691700524778586,0.45042119528856706,0.7832194921240823,0.3121486603573991,0.6058670677693273,0.3536285856867414,0.26496134257809933,0.45961764797855165,0.4307729593217774,0.5538596126182366,0.3258980953429236,0.4401907155629239
S263,0.6366510317407015,0.38065843192881554,0.775391066169475,0.3626145671876475,0.8025582420978865,0.3356800822301701,0.3873082947876145,0.35713360689006046,0.3231676932169403,0.15473813150348792,0.34903128054136223,0.2906995778798118,0.4505761295883579,0.10581005738061788,0.1038267626851821,0.37373090423559185,0.24082019051460835,0.49355253562613943,0.2230417189092031,0.4585727940833062,0.2308556100103406,0.16759568506626132,0.3151845727648672,0.33238636338301275,1.0,0.5945736699161016,0.13611620057208196,0.5746220854773021,0.5234057394380516,0.24715175404790568,0.3425665085989764,0.5019979545718031,0.46622869698269365,0.2543815877686638,0.4225575977674878,0.3008515937450218,0.5791573739443856,0.5377376764431565,0.4096995935022236,0.3227651263581781,0.2634940280015674,0.4790097144076666,0.15721833088341142,0.7918524866322992,0.5128390352123864,0.547647268742652,0.08379997971373088,0.11880910622634167,0.09156542143169855,0.24414170488285947,0.4477824613166089,0.2060713531236834,0.4423162411946979,0.05925282222859096,0.1891981159411391,0.24964904610912098,0.42344802437507134,0.20054331816132975,0.40688347942619973,0.12087775915630217,0.2620344288859604,0.45632391194058286,0.7104695888532182,0.26385494690749645,0.5525632798676333,0.4300915596630104,0.13209955943032892,0.6479025575341832,0.3565196063760949,0.40326599760044624,0.2403948878136184,0.09254449633278095,0.33230160773771233,0.579248243822811,0.5434166927099492,0.44412056101558006,0.47476597241614116,0.6764079074139816,0.24838585683068914,0.4594540267667545,0.38008790549128046,0.752906693100758,0.3529471760969365,0.4576011121909638,0.4626895602229377,0.3042124214668911,0.13291554192546062,0.27297053579038555,0.16981014394967686,0.4725415098417153,0.522536741951283,0.1977532748849279,0.5488816875470943,0.5099419825837961,0.5886657894925529,0.09566822605682002
S264,0.6303415736239302,0.7489814512550901,0.7340748636374836,0.4262782035488042,0.6335237611441648,0.59357867051213,0.8412532205385298,0.5876995981670733,0.6404223478818267,0.5955249994258175,0.8559747525617264,0.5154898183360238,0.5287673402421919,0.1557280410816856,0.7006595535338371,0.7356993622087257,0.4636757618799754,0.6596511747200317,0.5804055293480846,0.33054385340653947,0.36841726173102285,0.6666656509601195,0.6518187597762188,0.6531200289356941,0.5945736699161016,1.0,0.6638961198168366,0.7501339862698357,0.7286417208445287,0.597161498433026,0.554446945681697,0.8253902230576179,0.6992068866783404,0.833408062931928,0.3657079673281418,0.4224252092578622,0.5037081217457845,0.7844938786165258,0.4404770350413457,0.4923205833450648,0.7569282299915202,0.7354128528672715,0.6360878779028852,0.6582171594082777,0.5189185994378005,0.6745752233575697,0.6485836826016571,0.44704433147248646,0.31672301665042146,0.3129733628214115,0.5203490929479977,0.3239549827248569,0.8356308459082905,0.25902608052248,0.46220146595790124,0.3882127670295613,0.6479699791186456,0.7214759133832342,0.5125352150582212,0.38442528837075773,0.43453363038400306,0.4996012294350384,0.6571457048076929,0.6844262618664695,0.8515454269468269,0.43475148485172044,0.7473942142882303,0.7676445800513066,0.5387168929804487,0.7890394492310575,0.3959084005186366,0.3859759042553601,0.671461317132259,0.6284181259055396,0.6144328773094121,0.8019858906849484,0.4810547276390056,0.5297588045198948,0.5418447525008452,0.5495368429848058,0.7455463720222896,0.607547439617925,0.5092102810971988,0.7054584697298915,0.8149154967772075,0.332942802292423,0.6676025080789302,0.46318182801647856,0.7762675283308038,0.5629191326797308,0.5400242368417134,0.560869092346811,0.5915897766142701,0.799491788833809,0.5299364930492331,0.34804548956155057
